,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
165039,1115.0,1141.0,Fixation
165040,1115.0,1149.0,Fixation
165041,1113.0,1143.0,Fixation
165042,1107.0,1138.0,Fixation
165043,1105.0,1155.0,Fixation
165044,1106.0,1143.0,Fixation
165045,1103.0,1132.0,Fixation
165046,1101.0,1136.0,Fixation
165047,1108.0,1164.0,Fixation
165048,1106.0,1172.0,Fixation
165049,1110.0,1174.0,Fixation
165050,1111.0,1169.0,Fixation
165051,1116.0,1165.0,Fixation
165052,1117.0,1163.0,Fixation
165053,1117.0,1159.0,Fixation
165054,1117.0,1150.0,Fixation
165055,1112.0,1148.0,Fixation
165056,1112.0,1144.0,Fixation
165057,1116.0,1149.0,Fixation
165058,1118.0,1154.0,Fixation
165059,1118.0,1154.0,Fixation
165060,1109.0,1155.0,Fixation
165061,1109.0,1149.0,Fixation
165062,1109.0,1146.0,Fixation
165063,1112.0,1144.0,Fixation
165064,1110.0,1146.0,Fixation
165065,1110.0,1167.0,Fixation
165066,1113.0,1183.0,Fixation
165067,1117.0,1181.0,Fixation
165068,1117.0,1147.0,Fixation
165069,1119.0,1147.0,Fixation
165070,1119.0,1148.0,Fixation
165071,1119.0,1155.0,Unclassified
165072,,,Unclassified
165073,,,Unclassified
165074,,,Unclassified
165075,,,Unclassified
165076,,,Unclassified
165077,,,Unclassified
165078,,,Unclassified
165079,,,Unclassified
165080,,,Unclassified
165081,,,Unclassified
165082,,,Unclassified
165083,,,Unclassified
165084,,,Unclassified
165085,,,Unclassified
165086,,,Unclassified
165087,1087.0,,Unclassified
165088,1092.0,1177.0,Saccade
165089,1060.0,1168.0,Fixation
165090,1104.0,1155.0,Fixation
165091,1104.0,1155.0,Fixation
165092,1104.0,1146.0,Fixation
165093,1110.0,1143.0,Fixation
165094,1112.0,1142.0,Fixation
165095,,1176.0,Fixation
165096,1096.0,1178.0,Fixation
165097,1094.0,1180.0,Fixation
165098,,1159.0,Fixation
165099,1109.0,1155.0,Fixation
165100,1085.0,1151.0,Fixation
165101,,1165.0,Fixation
165102,1077.0,1161.0,Fixation
165103,1085.0,1164.0,Fixation
165104,,1155.0,Fixation
165105,1095.0,1158.0,Fixation
165106,1101.0,1155.0,Fixation
165107,,1137.0,Fixation
165108,1098.0,1168.0,Fixation
165109,1091.0,1172.0,Fixation
165110,,1155.0,Fixation
165111,1082.0,1154.0,Saccade
165112,1059.0,1124.0,Saccade
165113,1059.0,1112.0,Saccade
165114,964.0,1038.0,Saccade
165115,932.0,980.0,Saccade
165116,931.0,965.0,Fixation
165117,926.0,974.0,Fixation
165118,917.0,973.0,Fixation
165119,917.0,975.0,Fixation
165120,926.0,975.0,Fixation
165121,929.0,970.0,Fixation
165122,929.0,971.0,Fixation
165123,927.0,970.0,Fixation
165124,927.0,977.0,Fixation
165125,927.0,992.0,Fixation
165126,929.0,995.0,Fixation
165127,935.0,996.0,Fixation
165128,935.0,1047.0,Fixation
165129,921.0,1048.0,Fixation
165130,913.0,1050.0,Fixation
165131,913.0,1000.0,Fixation
165132,925.0,998.0,Fixation
165133,930.0,1002.0,Fixation
165134,931.0,1000.0,Fixation
165135,928.0,1005.0,Fixation
165136,924.0,1003.0,Fixation
165137,926.0,1005.0,Fixation
165138,925.0,1010.0,Fixation
165139,923.0,1012.0,Fixation
165140,928.0,1019.0,Fixation
165141,927.0,1006.0,Fixation
165142,926.0,1010.0,Fixation
165143,926.0,1002.0,Fixation
165144,933.0,1004.0,Fixation
165145,936.0,1008.0,Fixation
165146,936.0,1012.0,Fixation
165147,934.0,1017.0,Fixation
165148,935.0,1016.0,Fixation
165149,934.0,,Fixation
165150,938.0,1017.0,Fixation
165151,948.0,1018.0,Fixation
165152,948.0,1016.0,Fixation
165153,948.0,1012.0,Fixation
165154,949.0,1005.0,Fixation
165155,,1008.0,Fixation
165156,941.0,1000.0,Fixation
165157,894.0,1006.0,Fixation
165158,903.0,1044.0,Fixation
165159,948.0,1043.0,Fixation
165160,958.0,1044.0,Fixation
165161,959.0,1014.0,Fixation
165162,952.0,1014.0,Fixation
165163,943.0,1007.0,Fixation
165164,943.0,1007.0,Fixation
165165,950.0,1012.0,Fixation
165166,949.0,1013.0,Fixation
165167,949.0,1010.0,Fixation
165168,949.0,999.0,Saccade
165169,924.0,987.0,Saccade
165170,924.0,972.0,Saccade
165171,892.0,960.0,Fixation
165172,900.0,956.0,Fixation
165173,900.0,960.0,Fixation
165174,903.0,959.0,Fixation
165175,899.0,954.0,Fixation
165176,899.0,972.0,Fixation
165177,891.0,970.0,Fixation
165178,893.0,993.0,Fixation
165179,894.0,947.0,Fixation
165180,906.0,954.0,Fixation
165181,898.0,951.0,Fixation
165182,898.0,962.0,Fixation
165183,893.0,960.0,Fixation
165184,903.0,966.0,Fixation
165185,903.0,952.0,Fixation
165186,898.0,954.0,Fixation
165187,874.0,947.0,Fixation
165188,874.0,966.0,Fixation
165189,882.0,962.0,Fixation
165190,889.0,960.0,Fixation
165191,,962.0,Fixation
165192,897.0,958.0,Fixation
165193,881.0,968.0,Fixation
165194,838.0,1036.0,Saccade
165195,995.0,1036.0,Saccade
165196,1074.0,1105.0,Saccade
165197,1074.0,1109.0,Unclassified
165198,1068.0,1110.0,Unclassified
165199,1065.0,1102.0,Unclassified
165200,1064.0,1103.0,Unclassified
165201,1072.0,1102.0,Unclassified
165202,1070.0,1098.0,Unclassified
165203,1031.0,1106.0,Unclassified
165204,1079.0,1118.0,Saccade
165205,1082.0,1122.0,Fixation
165206,1082.0,1122.0,Fixation
165207,1077.0,1108.0,Fixation
165208,1073.0,1109.0,Fixation
165209,1072.0,1111.0,Fixation
165210,1081.0,1112.0,Fixation
165211,1096.0,1114.0,Fixation
165212,1096.0,1117.0,Fixation
165213,1087.0,1123.0,Fixation
165214,1092.0,1112.0,Fixation
165215,1094.0,1113.0,Fixation
165216,1096.0,1112.0,Fixation
165217,1086.0,1118.0,Fixation
165218,1088.0,1114.0,Fixation
165219,1091.0,1117.0,Fixation
165220,1093.0,1125.0,Fixation
165221,1093.0,1121.0,Fixation
165222,1093.0,1114.0,Fixation
165223,1094.0,1114.0,Fixation
165224,1094.0,1128.0,Fixation
165225,1035.0,1123.0,Fixation
165226,1088.0,1121.0,Fixation
165227,1088.0,1112.0,Fixation
165228,1084.0,1115.0,Fixation
165229,1084.0,1115.0,Fixation
165230,1084.0,1115.0,Fixation
165231,1091.0,1116.0,Fixation
165232,1086.0,1117.0,Fixation
165233,1086.0,1113.0,Fixation
165234,1102.0,1115.0,Fixation
165235,1060.0,1114.0,Fixation
165236,1055.0,1115.0,Fixation
165237,1086.0,1105.0,Fixation
165238,1086.0,1106.0,Fixation
165239,1086.0,1115.0,Fixation
165240,1087.0,1117.0,Fixation
165241,1083.0,1120.0,Fixation
165242,1083.0,1115.0,Fixation
165243,1079.0,1117.0,Fixation
165244,1086.0,1109.0,Fixation
165245,1085.0,1112.0,Fixation
165246,1085.0,1109.0,Fixation
165247,1065.0,1108.0,Fixation
165248,1065.0,1121.0,Saccade
165249,936.0,1025.0,Saccade
165250,840.0,914.0,Saccade
165251,840.0,852.0,Saccade
165252,817.0,826.0,Saccade
