,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
157488,,1099.0,Unclassified
157489,,,Unclassified
157490,,,Unclassified
157491,,,Unclassified
157492,,,Unclassified
157493,,,Unclassified
157494,,,Unclassified
157495,,,Unclassified
157496,,,Unclassified
157497,,,Unclassified
157498,,,Unclassified
157499,,,Unclassified
157500,,,Unclassified
157501,,,Unclassified
157502,,,Unclassified
157503,,,Unclassified
157504,,,Unclassified
157505,,,Unclassified
157506,,1196.0,Unclassified
157507,1157.0,1199.0,Saccade
157508,1140.0,1233.0,Saccade
157509,1117.0,1213.0,Saccade
157510,1126.0,1217.0,Fixation
157511,1146.0,1214.0,Fixation
157512,1133.0,1205.0,Fixation
157513,1131.0,1199.0,Fixation
157514,1175.0,1199.0,Fixation
157515,1175.0,1210.0,Fixation
157516,1159.0,1209.0,Fixation
157517,1163.0,1201.0,Fixation
157518,1163.0,1211.0,Fixation
157519,1187.0,1203.0,Fixation
157520,1139.0,1214.0,Fixation
157521,1184.0,1198.0,Fixation
157522,1160.0,1198.0,Fixation
157523,1165.0,1198.0,Fixation
157524,1119.0,1208.0,Fixation
157525,1127.0,1212.0,Fixation
157526,1176.0,1206.0,Fixation
157527,1176.0,1200.0,Fixation
157528,1164.0,1197.0,Fixation
157529,1165.0,1196.0,Fixation
157530,1165.0,1200.0,Fixation
157531,1109.0,1202.0,Fixation
157532,1163.0,1200.0,Fixation
157533,1163.0,1193.0,Fixation
157534,1165.0,1190.0,Fixation
157535,1163.0,1202.0,Fixation
157536,1166.0,1202.0,Fixation
157537,1176.0,1202.0,Fixation
157538,1173.0,1197.0,Fixation
157539,1173.0,1199.0,Fixation
157540,1161.0,1208.0,Fixation
157541,1165.0,1216.0,Fixation
157542,1167.0,1216.0,Fixation
157543,1175.0,1185.0,Fixation
157544,1168.0,1196.0,Fixation
157545,1168.0,1208.0,Fixation
157546,1172.0,1206.0,Fixation
157547,1176.0,1217.0,Fixation
157548,1176.0,1204.0,Fixation
157549,1176.0,1213.0,Fixation
157550,1176.0,1212.0,Fixation
157551,1176.0,1193.0,Fixation
157552,1174.0,1187.0,Saccade
157553,1104.0,1174.0,Saccade
157554,1094.0,1174.0,Saccade
157555,1019.0,1088.0,Saccade
157556,967.0,1039.0,Saccade
157557,956.0,1016.0,Saccade
157558,968.0,1007.0,Saccade
157559,971.0,999.0,Fixation
157560,971.0,985.0,Fixation
157561,967.0,976.0,Fixation
157562,979.0,979.0,Fixation
157563,979.0,976.0,Fixation
157564,938.0,987.0,Fixation
157565,977.0,979.0,Fixation
157566,977.0,995.0,Fixation
157567,973.0,984.0,Fixation
157568,963.0,985.0,Fixation
157569,963.0,976.0,Fixation
157570,960.0,975.0,Fixation
157571,970.0,982.0,Fixation
157572,970.0,986.0,Fixation
157573,969.0,993.0,Fixation
157574,962.0,998.0,Fixation
157575,963.0,993.0,Fixation
157576,963.0,992.0,Fixation
157577,965.0,985.0,Fixation
157578,906.0,986.0,Fixation
157579,967.0,976.0,Fixation
157580,961.0,975.0,Fixation
157581,966.0,982.0,Fixation
157582,972.0,980.0,Fixation
157583,967.0,991.0,Fixation
157584,967.0,1036.0,Saccade
157585,,,Saccade
157586,1050.0,1127.0,Saccade
157587,1220.0,1576.0,Saccade
157588,,,Saccade
157589,1499.0,1634.0,Saccade
157590,1526.0,1641.0,Unclassified
157591,,,Unclassified
157592,1540.0,1644.0,Unclassified
157593,1533.0,1675.0,Saccade
157594,1599.0,1670.0,Saccade
157595,1606.0,1665.0,Fixation
157596,1606.0,1661.0,Fixation
157597,1558.0,1643.0,Fixation
157598,1601.0,1681.0,Fixation
157599,1601.0,1642.0,Fixation
157600,1574.0,1652.0,Fixation
157601,1566.0,1641.0,Fixation
157602,1578.0,1652.0,Fixation
157603,1571.0,1649.0,Fixation
157604,1611.0,1657.0,Fixation
157605,1611.0,1649.0,Fixation
157606,1618.0,1648.0,Fixation
157607,1585.0,1648.0,Fixation
157608,1577.0,1649.0,Fixation
157609,1617.0,1646.0,Fixation
157610,1630.0,1649.0,Fixation
157611,1627.0,1655.0,Fixation
157612,1615.0,1638.0,Fixation
157613,1575.0,1632.0,Fixation
157614,1614.0,1635.0,Fixation
157615,1626.0,1642.0,Fixation
157616,1620.0,1646.0,Fixation
157617,1619.0,1646.0,Fixation
157618,1609.0,1641.0,Fixation
157619,1616.0,1637.0,Fixation
157620,1616.0,1633.0,Fixation
157621,1616.0,1630.0,Fixation
157622,1612.0,1631.0,Fixation
157623,1612.0,1633.0,Fixation
157624,1621.0,1629.0,Fixation
157625,1565.0,1626.0,Fixation
