,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
84855,1123.0,1169.0,Fixation
84856,1123.0,1160.0,Fixation
84857,1120.0,1158.0,Fixation
84858,1128.0,1156.0,Fixation
84859,1128.0,1208.0,Fixation
84860,1129.0,1215.0,Fixation
84861,1119.0,1214.0,Fixation
84862,1119.0,1173.0,Fixation
84863,1117.0,1170.0,Fixation
84864,1083.0,1171.0,Fixation
84865,1119.0,1188.0,Fixation
84866,1118.0,1186.0,Fixation
84867,1121.0,1189.0,Fixation
84868,1121.0,1185.0,Fixation
84869,1123.0,1186.0,Fixation
84870,,1173.0,Saccade
84871,,1149.0,Unclassified
84872,,,Unclassified
84873,,,Unclassified
84874,,,Unclassified
84875,,,Unclassified
84876,,,Unclassified
84877,,,Unclassified
84878,,,Unclassified
84879,,,Unclassified
84880,,,Unclassified
84881,,,Unclassified
84882,,,Unclassified
84883,,,Unclassified
84884,,,Unclassified
84885,,,Unclassified
84886,,,Unclassified
84887,,,Unclassified
84888,,,Unclassified
84889,,,Unclassified
84890,1930.0,1629.0,Unclassified
84891,,1693.0,Saccade
84892,,,Saccade
84893,1710.0,1713.0,Saccade
84894,,1709.0,Saccade
84895,,1715.0,Saccade
84896,1645.0,1716.0,Fixation
84897,,1705.0,Fixation
84898,1636.0,1745.0,Fixation
84899,1630.0,1688.0,Fixation
84900,1617.0,1695.0,Fixation
84901,1612.0,1694.0,Fixation
84902,1612.0,1698.0,Fixation
84903,1635.0,1694.0,Fixation
84904,1638.0,1679.0,Fixation
84905,1640.0,1675.0,Fixation
84906,1638.0,1677.0,Fixation
84907,1631.0,1684.0,Fixation
84908,1661.0,1687.0,Fixation
84909,1673.0,1680.0,Fixation
84910,,1672.0,Fixation
84911,1668.0,1689.0,Fixation
84912,1667.0,1689.0,Fixation
84913,1667.0,1689.0,Fixation
84914,1665.0,1678.0,Fixation
84915,1641.0,1684.0,Fixation
84916,1662.0,1686.0,Fixation
84917,1645.0,1685.0,Fixation
84918,1649.0,1688.0,Fixation
84919,1637.0,1687.0,Fixation
84920,1633.0,1681.0,Fixation
84921,1629.0,1686.0,Fixation
84922,1624.0,1686.0,Saccade
