Timestamp,GazeEventType,Focus
15719,0,1
15720,0,1
15721,1,1
15722,1,1
15723,1,1
15724,1,1
15725,1,1
15726,1,1
15727,1,1
15728,1,1
15729,1,1
15730,1,1
15731,1,1
15732,1,1
15733,1,1
15734,1,1
15735,1,1
15736,1,1
15737,1,1
15738,1,1
15739,1,1
15740,1,1
15741,1,1
15742,1,1
15743,1,1
15744,1,1
15745,1,1
15746,1,1
15747,1,1
15748,1,1
15749,1,1
15750,1,1
15751,1,1
15752,1,1
15753,1,1
15754,1,1
15755,1,1
15756,1,1
15757,1,1
15758,1,1
15759,1,1
15760,1,1
15761,1,1
15762,1,1
15763,1,1
15764,1,1
15765,1,1
15766,1,1
15767,1,1
15768,1,1
15769,1,1
15770,1,1
15771,1,1
15772,1,1
15773,1,1
15774,1,1
15775,1,1
15776,1,1
15777,1,1
15778,1,1
15779,1,1
15780,1,1
15781,1,1
15782,1,1
15783,1,1
15784,1,1
15785,1,1
15786,1,1
15787,1,1
15788,1,1
15789,1,1
15790,1,1
15791,1,1
15792,1,1
15793,0,1
15794,0,1
15795,0,1
15796,0,1
15797,0,1
15798,0,1
15799,1,1
15800,1,1
15801,1,1
15802,1,1
15803,1,1
15804,1,1
15805,1,1
15806,1,1
15807,0,1
15808,1,1
15809,1,1
15810,1,1
15811,1,1
15812,1,1
15813,1,1
15814,1,1
15815,1,1
15816,1,1
15817,1,1
15818,1,1
15819,1,1
15820,1,1
15821,1,1
15822,1,1
15823,0,1
15824,0,1
15825,0,1
15826,0,1
15827,0,1
15828,1,1
15829,1,1
15830,1,1
15831,1,1
15832,1,1
15833,1,1
15834,1,1
15835,1,1
15836,1,1
15837,1,1
15838,1,1
15839,1,1
15840,1,1
15841,1,1
15842,1,1
15843,1,1
15844,1,1
15845,1,1
15846,1,1
15847,1,1
15848,1,1
15849,1,1
15850,1,1
15851,1,1
15852,1,1
15853,1,1
15854,1,1
15855,1,1
15856,1,1
15857,1,1
15858,1,1
15859,1,1
15860,1,1
15861,1,1
15862,0,1
15863,0,1
15864,0,1
15865,0,1
15866,0,1
15867,0,1
15868,0,1
15869,0,1
15870,0,1
15871,0,1
15872,0,1
15873,0,1
15874,0,1
15875,0,1
15876,0,1
15877,0,1
15878,0,1
15879,0,1
15880,0,1
15881,0,1
15882,0,1
15883,0,1
15884,0,1
15885,0,1
15886,0,1
15887,1,1
15888,1,1
15889,1,1
15890,1,1
15891,1,1
15892,1,1
15893,1,1
15894,1,1
15895,0,1
15896,1,1
15897,1,1
15898,1,1
15899,1,1
15900,1,1
15901,1,1
15902,1,1
15903,1,1
15904,1,1
15905,1,1
15906,1,1
15907,1,1
15908,1,1
15909,1,1
15910,1,1
15911,1,1
15912,1,1
15913,1,1
15914,1,1
15915,1,1
15916,1,1
15917,1,1
15918,1,1
15919,1,1
15920,1,1
15921,1,1
15922,1,1
15923,1,1
15924,1,1
15925,1,1
15926,1,1
15927,1,1
15928,1,1
15929,1,1
15930,1,1
15931,1,1
15932,0,1
15933,0,1
15934,0,1
15935,0,1
15936,0,1
15937,0,1
15938,1,1
15939,1,1
15940,1,1
15941,1,1
15942,1,1
15943,1,1
15944,1,1
15945,1,1
15946,1,1
15947,1,1
15948,1,1
15949,1,1
15950,1,1
15951,1,1
15952,1,1
15953,1,1
15954,1,1
15955,1,1
15956,1,1
15957,1,1
15958,1,1
15959,1,1
15960,1,1
15961,1,1
15962,1,1
15963,1,1
15964,1,1
15965,1,1
15966,1,1
15967,1,1
15968,1,1
15969,1,1
15970,1,1
15971,1,1
15972,0,1
15973,0,1
15974,0,1
15975,0,1
15976,1,1
15977,1,1
15978,1,1
15979,1,1
15980,1,1
15981,1,1
15982,1,1
15983,1,1
15984,1,1
15985,1,1
15986,1,1
15987,1,1
15988,1,1
15989,1,1
15990,1,1
15991,1,1
15992,1,1
15993,1,1
15994,1,1
15995,1,1
15996,0,1
15997,0,1
15998,0,1
15999,0,1
16000,0,1
16001,0,1
16002,1,1
16003,1,1
16004,1,1
16005,1,1
16006,1,1
16007,1,1
16008,1,1
16009,1,1
16010,1,1
16011,1,1
16012,1,1
16013,1,1
16014,1,1
16015,1,1
16016,1,1
16017,1,1
16018,1,1
16019,1,1
16020,1,1
16021,1,1
16022,1,1
16023,1,1
16024,1,1
16025,1,1
16026,1,1
16027,0,1
16028,0,1
16029,0,1
16030,0,1
16031,0,1
16032,0,1
16033,0,1
16034,1,1
16035,1,1
16036,1,1
16037,1,1
16038,1,1
16039,1,1
16040,1,1
16041,1,1
16042,1,1
16043,1,1
16044,1,1
16045,1,1
16046,1,1
16047,1,1
16048,1,1
16049,1,1
16050,1,1
16051,1,1
16052,1,1
16053,1,1
16054,1,1
16055,1,1
16056,1,1
16057,1,1
16058,1,1
16059,1,1
16060,1,1
16061,1,1
16062,1,1
16063,1,1
16064,1,1
16065,1,1
16066,1,1
16067,1,1
16068,1,1
16069,1,1
16070,1,1
16071,1,1
16072,1,1
16073,1,1
16074,1,1
16075,1,1
16076,1,1
16077,1,1
16078,1,1
16079,1,1
16080,1,1
16081,1,1
16082,1,1
16083,0,1
16084,0,1
16085,0,1
16086,0,1
16087,0,1
16088,0,1
16089,0,1
16090,0,1
16091,1,1
16092,1,1
16093,1,1
16094,1,1
16095,1,1
16096,1,1
16097,1,1
16098,1,1
16099,1,1
16100,1,1
16101,1,1
16102,1,1
16103,1,1
16104,1,1
16105,1,1
16106,1,1
16107,1,1
16108,1,1
16109,1,1
16110,1,1
16111,1,1
16112,1,1
16113,1,1
16114,1,1
16115,1,1
16116,1,1
16117,1,1
16118,1,1
16119,0,1
16120,0,1
16121,1,1
16122,1,1
16123,1,1
16124,1,1
16125,1,1
16126,1,1
16127,1,1
16128,1,1
16129,1,1
16130,1,1
16131,1,1
16132,1,1
16133,1,1
16134,1,1
16135,1,1
16136,1,1
16137,1,1
16138,1,1
16139,1,1
16140,1,1
16141,1,1
16142,1,1
16143,1,1
16144,1,1
16145,1,1
16146,1,1
16147,1,1
16148,1,1
16149,1,1
16150,1,1
16151,1,1
16152,1,1
16153,1,1
16154,1,1
16155,1,1
16156,1,1
16157,1,1
16158,1,1
16159,1,1
16160,0,1
16161,0,1
16162,0,1
16163,0,1
16164,0,1
16165,1,1
16166,1,1
16167,1,1
