Timestamp,GazeEventType,Focus
86414,1,1
86415,1,1
86416,1,1
86417,1,1
86418,1,1
86419,1,1
86420,1,1
86421,1,1
86422,1,1
86423,1,1
86424,1,1
86425,1,1
86426,1,1
86427,1,1
86428,1,1
86429,1,1
86430,0,1
86431,0,1
86432,0,1
86433,0,1
86434,0,1
86435,0,1
86436,0,1
86437,0,1
86438,1,1
86439,1,1
86440,1,1
86441,1,1
86442,1,1
86443,1,1
86444,1,1
86445,1,1
86446,1,1
86447,0,1
86448,0,1
86449,0,1
86450,0,1
86451,0,1
86452,0,1
86453,0,1
86454,0,1
86455,0,1
86456,0,1
86457,0,1
86458,0,1
86459,0,1
86460,0,1
86461,0,1
86462,0,1
86463,0,1
86464,0,1
86465,0,1
86466,0,1
86467,0,1
86468,1,1
86469,1,1
86470,1,1
86471,1,1
86472,1,1
86473,1,1
86474,1,1
86475,1,1
86476,1,1
86477,0,1
86478,0,1
86479,0,1
86480,0,1
86481,0,1
86482,0,1
86483,0,1
86484,0,1
86485,0,1
86486,0,1
86487,0,1
86488,1,1
86489,1,1
86490,1,1
86491,1,1
86492,1,1
86493,1,1
86494,1,1
86495,1,1
86496,1,1
86497,1,1
86498,1,1
86499,1,1
86500,1,1
86501,1,1
86502,1,1
86503,1,1
86504,1,1
86505,1,1
86506,1,1
86507,1,1
86508,1,1
86509,1,1
86510,1,1
86511,1,1
86512,1,1
86513,1,1
86514,1,1
86515,1,1
86516,1,1
86517,1,1
86518,0,1
86519,0,1
86520,0,1
86521,0,1
86522,0,1
86523,0,1
86524,0,1
86525,0,1
86526,0,1
86527,0,1
86528,0,1
86529,0,1
86530,0,1
86531,1,1
86532,1,1
86533,1,1
86534,1,1
86535,1,1
86536,1,1
86537,1,1
86538,1,1
86539,1,1
86540,1,1
86541,1,1
86542,1,1
86543,1,1
86544,1,1
86545,1,1
86546,1,1
86547,1,1
86548,1,1
86549,1,1
86550,1,1
86551,0,1
86552,0,1
86553,0,1
86554,0,1
86555,0,1
86556,1,1
86557,1,1
86558,1,1
86559,1,1
86560,1,1
86561,1,1
86562,1,1
86563,1,1
86564,1,1
86565,1,1
86566,1,1
86567,1,1
86568,1,1
86569,1,1
86570,1,1
86571,1,1
86572,1,1
86573,1,1
86574,1,1
86575,1,1
86576,1,1
86577,1,1
86578,1,1
86579,1,1
86580,1,1
86581,1,1
86582,0,1
86583,0,1
86584,0,1
86585,0,1
86586,0,1
86587,0,1
86588,0,1
86589,0,1
86590,0,1
86591,0,1
86592,0,1
86593,0,1
86594,0,1
86595,0,1
86596,0,1
86597,0,1
86598,0,1
86599,0,1
86600,0,1
86601,0,1
86602,0,1
86603,0,1
86604,0,1
86605,0,1
86606,0,1
86607,0,1
86608,0,1
86609,0,1
86610,0,1
86611,0,1
86612,0,1
86613,0,1
86614,1,1
86615,1,1
86616,1,1
86617,1,1
86618,1,1
86619,1,1
86620,1,1
86621,1,1
86622,1,1
86623,1,1
86624,1,1
86625,0,1
86626,0,1
86627,1,1
86628,1,1
86629,1,1
86630,1,1
86631,1,1
86632,1,1
86633,1,1
86634,1,1
86635,1,1
86636,1,1
86637,1,1
86638,1,1
86639,1,1
86640,1,1
86641,1,1
86642,1,1
86643,1,1
86644,1,1
86645,1,1
86646,1,1
86647,1,1
86648,0,1
86649,0,1
86650,0,1
86651,0,1
86652,0,1
86653,0,1
86654,1,1
86655,1,1
86656,1,1
86657,1,1
86658,1,1
86659,1,1
86660,1,1
86661,1,1
86662,1,1
86663,1,1
86664,1,1
86665,1,1
86666,1,1
86667,1,1
86668,1,1
86669,1,1
86670,1,1
86671,1,1
86672,1,1
86673,1,1
86674,1,1
86675,1,1
86676,1,1
86677,1,1
86678,1,1
86679,1,1
86680,1,1
86681,1,1
86682,1,1
86683,1,1
86684,1,1
86685,1,1
86686,1,1
86687,1,1
86688,1,1
86689,1,1
86690,1,1
86691,1,1
86692,1,1
86693,1,1
86694,0,1
86695,0,1
86696,0,1
86697,0,1
86698,0,1
86699,1,1
86700,1,1
86701,1,1
86702,1,1
86703,1,1
86704,1,1
86705,1,1
86706,1,1
86707,1,1
86708,1,1
86709,1,1
86710,1,1
86711,1,1
86712,1,1
86713,1,1
86714,1,1
86715,1,1
86716,1,1
86717,1,1
86718,1,1
86719,1,1
86720,1,1
86721,1,1
86722,1,1
86723,1,1
86724,1,1
86725,1,1
86726,1,1
86727,1,1
86728,1,1
86729,1,1
86730,0,1
86731,0,1
86732,0,1
86733,0,1
86734,0,1
86735,0,1
86736,0,1
86737,0,1
86738,1,1
86739,1,1
86740,1,1
86741,1,1
86742,1,1
86743,1,1
86744,1,1
86745,1,1
86746,1,1
86747,1,1
86748,1,1
86749,1,1
86750,1,1
86751,1,1
86752,1,1
86753,1,1
86754,1,1
86755,1,1
86756,0,1
86757,0,1
86758,0,1
86759,0,1
86760,0,1
86761,0,1
86762,0,1
86763,0,1
86764,0,1
86765,1,1
86766,1,1
86767,1,1
86768,1,1
86769,1,1
86770,1,1
86771,1,1
86772,1,1
86773,1,1
86774,1,1
86775,1,1
86776,1,1
86777,1,1
86778,1,1
86779,1,1
86780,1,1
86781,1,1
86782,1,1
86783,1,1
86784,1,1
86785,1,1
86786,1,1
86787,1,1
86788,1,1
86789,1,1
86790,1,1
86791,1,1
86792,1,1
86793,1,1
86794,1,1
86795,1,1
86796,1,1
86797,1,1
86798,1,1
86799,1,1
86800,1,1
86801,1,1
86802,1,1
86803,1,1
86804,1,1
86805,1,1
86806,1,1
86807,1,1
86808,1,1
86809,1,1
86810,1,1
86811,1,1
86812,1,1
86813,1,1
86814,1,1
86815,1,1
86816,1,1
86817,1,1
86818,1,1
86819,1,1
86820,1,1
86821,1,1
86822,1,1
86823,1,1
86824,1,1
86825,1,1
86826,1,1
86827,1,1
86828,1,1
86829,1,1
86830,1,1
86831,1,1
86832,1,1
86833,1,1
86834,1,1
86835,1,1
86836,1,1
86837,1,1
86838,1,1
86839,1,1
86840,1,1
86841,1,1
86842,1,1
86843,1,1
86844,1,1
86845,1,1
86846,1,1
86847,1,1
86848,1,1
86849,1,1
86850,1,1
86851,1,1
86852,1,1
86853,1,1
86854,1,1
86855,1,1
86856,1,1
86857,1,1
86858,1,1
86859,1,1
86860,1,1
86861,1,1
86862,1,1
86863,1,1
86864,1,1
86865,1,1
86866,1,1
86867,1,1
86868,1,1
86869,1,1
86870,1,1
86871,1,1
86872,1,1
86873,1,1
86874,1,1
86875,1,1
86876,1,1
86877,1,1
86878,1,1
86879,1,1
86880,1,1
86881,1,1
86882,1,1
86883,1,1
86884,1,1
86885,1,1
86886,1,1
86887,1,1
86888,1,1
86889,1,1
86890,1,1
