Timestamp,GazeEventType,Focus
142624,0,1
142625,0,1
142626,0,1
142627,0,1
142628,1,1
142629,1,1
142630,1,1
142631,1,1
142632,1,1
142633,1,1
142634,1,1
142635,1,1
142636,1,1
142637,1,1
142638,1,1
142639,1,1
142640,1,1
142641,1,1
142642,1,1
142643,0,1
142644,0,1
142645,0,1
142646,0,1
142647,1,1
142648,1,1
142649,1,1
142650,1,1
142651,1,1
142652,1,1
142653,1,1
142654,1,1
142655,1,1
142656,1,1
142657,1,1
142658,1,1
142659,1,1
142660,1,1
142661,1,1
142662,1,1
142663,1,1
142664,1,1
142665,1,1
142666,1,1
142667,1,1
142668,1,1
142669,1,1
142670,1,1
142671,1,1
142672,1,1
142673,1,1
142674,1,1
142675,1,1
142676,1,1
142677,1,1
142678,1,1
142679,1,1
142680,1,1
142681,1,1
142682,1,1
142683,1,1
142684,1,1
142685,1,1
142686,1,1
142687,1,1
142688,1,1
142689,1,1
142690,1,1
142691,1,1
142692,1,1
142693,0,1
142694,1,1
142695,1,1
142696,1,1
142697,1,1
142698,1,1
142699,1,1
142700,1,1
142701,1,1
142702,1,1
142703,1,1
142704,1,1
142705,1,1
142706,1,1
142707,0,1
142708,0,1
142709,0,1
142710,0,1
142711,0,1
142712,0,1
142713,0,1
142714,0,1
142715,0,1
142716,0,1
142717,0,1
142718,0,1
142719,0,1
142720,0,1
142721,0,1
142722,0,1
142723,0,1
142724,0,1
142725,0,1
142726,0,1
142727,0,1
142728,0,1
142729,0,1
142730,0,1
142731,0,1
142732,0,1
142733,0,1
142734,0,1
142735,0,1
142736,0,1
142737,0,1
142738,0,1
142739,0,1
142740,0,1
142741,0,1
142742,0,1
142743,0,1
142744,0,1
142745,0,1
142746,0,1
142747,0,1
142748,0,1
142749,0,1
142750,0,1
142751,0,1
142752,0,1
142753,0,1
142754,0,1
142755,0,1
142756,0,1
142757,0,1
142758,0,1
142759,0,1
142760,0,1
142761,0,1
142762,0,1
142763,0,1
142764,0,1
142765,0,1
142766,0,1
142767,0,1
142768,0,1
142769,1,1
142770,1,1
142771,1,1
142772,1,1
142773,1,1
142774,1,1
142775,1,1
142776,1,1
142777,1,1
142778,1,1
142779,1,1
142780,1,1
142781,1,1
142782,1,1
142783,1,1
142784,0,1
142785,0,1
142786,0,1
142787,0,1
142788,0,1
142789,0,1
142790,0,1
142791,1,1
142792,1,1
142793,1,1
142794,1,1
142795,1,1
142796,1,1
142797,1,1
142798,1,1
142799,1,1
142800,1,1
142801,1,1
142802,1,1
142803,1,1
142804,1,1
142805,1,1
142806,1,1
142807,1,1
142808,1,1
142809,1,1
142810,1,1
142811,1,1
142812,1,1
142813,1,1
142814,1,1
142815,1,1
142816,1,1
142817,1,1
142818,1,1
142819,0,1
142820,0,1
142821,1,1
142822,1,1
142823,1,1
142824,1,1
142825,1,1
142826,1,1
142827,1,1
142828,1,1
142829,0,1
142830,0,1
142831,0,1
142832,0,1
142833,0,1
142834,0,1
142835,0,1
142836,0,1
142837,0,1
142838,0,1
142839,0,1
142840,0,1
142841,0,1
142842,0,1
142843,0,1
142844,0,1
142845,1,1
142846,1,1
142847,1,1
142848,1,1
142849,1,1
142850,1,1
142851,1,1
142852,1,1
142853,1,1
142854,1,1
142855,1,1
142856,1,1
142857,1,1
142858,1,1
142859,1,1
142860,1,1
142861,1,1
142862,1,1
142863,1,1
142864,1,1
142865,1,1
142866,1,1
142867,1,1
142868,1,1
142869,1,1
142870,1,1
142871,1,1
142872,1,1
142873,1,1
142874,1,1
142875,1,1
142876,1,1
142877,1,1
142878,1,1
142879,1,1
142880,1,1
142881,1,1
142882,1,1
142883,1,1
142884,1,1
142885,1,1
142886,1,1
142887,1,1
142888,1,1
142889,1,1
142890,1,1
142891,1,1
142892,1,1
142893,1,1
142894,1,1
142895,0,1
142896,0,1
142897,0,1
142898,0,1
142899,0,1
142900,0,1
142901,0,1
142902,1,1
142903,1,1
142904,1,1
142905,1,1
142906,1,1
142907,1,1
142908,1,1
142909,1,1
142910,1,1
142911,1,1
142912,1,1
142913,1,1
142914,0,1
142915,0,1
142916,0,1
142917,0,1
142918,0,1
142919,0,1
142920,0,1
142921,0,1
142922,0,1
142923,0,1
142924,0,1
142925,0,1
142926,0,1
142927,1,1
142928,1,1
142929,1,1
142930,1,1
142931,1,1
142932,1,1
142933,1,1
142934,1,1
142935,1,1
142936,0,1
142937,1,1
142938,1,1
142939,1,1
142940,1,1
142941,1,1
142942,1,1
142943,1,1
142944,1,1
142945,1,1
142946,1,1
142947,1,1
142948,1,1
142949,0,1
142950,0,1
142951,0,1
142952,0,1
142953,0,1
142954,0,1
142955,1,1
142956,1,1
142957,1,1
142958,1,1
142959,1,1
142960,1,1
142961,1,1
142962,1,1
142963,0,1
142964,1,1
142965,1,1
142966,1,1
142967,1,1
142968,1,1
142969,1,1
142970,1,1
142971,1,1
142972,1,1
142973,0,1
142974,1,1
142975,1,1
142976,1,1
142977,1,1
142978,1,1
142979,1,1
142980,1,1
142981,1,1
142982,1,1
142983,1,1
142984,1,1
142985,1,1
142986,1,1
142987,1,1
142988,1,1
142989,1,1
142990,1,1
142991,1,1
142992,1,1
142993,1,1
142994,1,1
142995,1,1
142996,1,1
142997,1,1
142998,1,1
142999,1,1
143000,1,1
143001,0,1
143002,0,1
143003,0,1
143004,0,1
143005,0,1
143006,0,1
143007,0,1
143008,0,1
143009,0,1
143010,0,1
143011,0,1
143012,1,1
143013,1,1
143014,1,1
143015,1,1
143016,1,1
143017,1,1
143018,1,1
143019,1,1
143020,1,1
143021,1,1
143022,1,1
143023,1,1
143024,1,1
143025,1,1
143026,1,1
143027,1,1
143028,1,1
143029,1,1
