Timestamp,GazeEventType,Focus
155577,0,0
155578,0,0
155579,0,0
155580,0,0
155581,0,0
155582,0,0
155583,0,0
155584,0,0
155585,0,0
155586,0,0
155587,0,0
155588,0,0
155589,0,0
155590,0,0
155591,0,0
155592,0,0
155593,0,0
155594,0,0
155595,0,0
155596,0,0
155597,0,0
155598,0,0
155599,0,0
155600,0,0
155601,0,0
155602,0,0
155603,0,0
155604,0,0
155605,0,0
155606,0,0
155607,0,0
155608,0,0
155609,0,0
155610,0,0
155611,0,0
155612,0,0
155613,0,0
155614,0,1
155615,0,1
155616,0,1
155617,0,1
155618,1,1
155619,1,1
155620,1,1
155621,1,1
155622,1,1
155623,1,1
155624,1,1
155625,1,1
155626,1,1
155627,1,1
155628,1,1
155629,1,1
155630,1,1
155631,1,1
155632,1,1
155633,1,1
155634,1,1
155635,0,1
155636,0,1
155637,0,1
155638,1,1
155639,1,1
155640,1,1
155641,1,1
155642,1,1
155643,1,1
155644,1,1
155645,1,1
155646,1,1
155647,1,1
155648,1,1
155649,1,1
155650,1,1
155651,1,1
155652,0,1
155653,0,1
155654,0,1
155655,0,1
155656,0,1
155657,0,1
155658,0,1
155659,1,1
155660,1,1
155661,1,1
155662,1,1
155663,1,1
155664,1,1
155665,1,1
155666,1,1
155667,1,1
155668,1,1
155669,1,1
155670,1,1
155671,1,1
155672,1,1
155673,1,1
155674,1,1
155675,1,1
155676,0,1
155677,0,1
155678,0,1
155679,0,1
155680,0,1
155681,0,1
155682,0,1
155683,0,1
155684,1,1
155685,1,1
155686,1,1
155687,1,1
155688,1,1
155689,1,1
155690,1,1
155691,1,1
155692,1,1
155693,1,1
155694,1,1
155695,1,1
155696,1,1
155697,1,1
155698,1,1
155699,1,1
155700,1,1
155701,1,1
155702,1,1
155703,1,1
155704,1,1
155705,0,1
155706,0,1
155707,0,1
155708,0,1
155709,0,1
155710,0,1
155711,0,1
155712,0,1
155713,1,1
155714,1,1
155715,1,1
155716,1,1
155717,1,1
155718,1,1
155719,1,1
155720,1,1
155721,1,1
155722,1,1
155723,1,1
155724,1,1
155725,1,1
155726,1,1
155727,1,1
155728,1,1
155729,1,1
155730,1,1
155731,1,1
155732,1,1
155733,1,1
155734,1,1
155735,1,1
155736,1,1
155737,1,1
155738,1,1
155739,1,1
155740,0,1
155741,0,1
155742,0,1
155743,0,1
155744,0,1
155745,0,1
155746,0,1
155747,0,1
155748,0,1
155749,0,1
155750,0,1
155751,0,1
155752,0,1
155753,0,1
155754,0,1
155755,0,1
155756,0,1
155757,0,1
155758,0,1
155759,0,1
155760,0,1
155761,0,1
155762,0,1
155763,0,1
155764,0,1
155765,0,1
155766,0,1
155767,0,1
155768,0,1
155769,0,1
155770,1,1
155771,1,1
155772,1,1
155773,1,1
155774,1,1
155775,1,1
155776,1,1
155777,1,1
155778,1,1
155779,1,1
155780,1,1
155781,1,1
155782,1,1
155783,1,1
155784,1,1
155785,1,1
155786,1,1
155787,1,1
155788,1,1
155789,1,1
155790,1,1
155791,1,1
155792,1,1
155793,1,1
155794,1,1
155795,1,1
155796,1,1
155797,1,1
155798,1,1
155799,1,1
155800,1,1
155801,1,1
155802,1,1
155803,1,1
155804,1,1
155805,1,1
155806,1,1
155807,1,1
155808,1,1
155809,1,1
155810,1,1
155811,1,1
155812,1,1
155813,1,1
155814,1,1
155815,1,1
155816,1,1
155817,1,1
155818,1,1
155819,1,1
155820,1,1
155821,1,1
155822,1,1
155823,1,1
155824,1,1
155825,1,1
155826,1,1
155827,1,1
155828,1,1
155829,1,1
155830,1,1
155831,1,1
155832,1,1
155833,1,1
155834,1,1
155835,1,1
155836,1,1
155837,1,1
155838,1,1
155839,1,1
155840,1,1
155841,1,1
155842,0,1
155843,0,1
155844,0,1
155845,0,1
155846,0,1
155847,0,1
155848,0,1
155849,0,1
155850,0,1
155851,0,1
155852,0,1
155853,0,1
155854,0,1
155855,0,1
155856,0,1
155857,0,1
155858,0,1
155859,0,1
155860,0,1
155861,0,1
155862,0,1
155863,0,1
155864,0,1
155865,0,1
155866,0,1
155867,1,1
155868,1,1
155869,1,1
155870,1,1
155871,1,1
155872,1,1
155873,1,1
155874,1,1
155875,1,1
155876,1,1
155877,1,1
155878,1,1
155879,1,1
155880,1,1
155881,1,1
155882,1,1
155883,1,1
155884,1,1
155885,1,1
155886,1,1
155887,1,1
155888,1,1
155889,1,1
155890,1,1
155891,1,1
155892,1,1
155893,1,1
155894,1,1
155895,1,1
155896,1,1
155897,1,1
155898,1,1
155899,1,1
155900,1,1
155901,1,1
155902,1,1
155903,1,1
155904,1,1
155905,1,1
155906,1,1
155907,1,1
155908,1,1
155909,1,1
155910,1,1
155911,1,1
155912,1,1
155913,1,1
155914,1,1
155915,1,1
155916,0,1
155917,0,1
155918,0,1
155919,0,1
155920,1,1
155921,1,1
155922,1,1
155923,1,1
155924,1,1
155925,1,1
155926,1,1
155927,1,1
155928,1,1
155929,1,1
155930,1,1
155931,1,1
155932,1,1
155933,1,1
155934,1,1
155935,1,1
155936,1,1
155937,1,1
155938,1,1
155939,1,1
155940,1,1
155941,1,1
155942,1,1
155943,1,1
155944,1,1
155945,1,1
155946,1,1
155947,1,1
155948,1,1
155949,1,1
155950,1,1
155951,1,1
155952,1,1
155953,1,1
155954,1,1
155955,1,1
155956,1,1
155957,1,1
155958,1,1
155959,1,1
155960,1,1
155961,1,1
155962,1,1
155963,1,1
155964,1,1
155965,1,1
155966,0,1
155967,0,1
155968,1,1
155969,1,1
155970,1,1
155971,1,1
155972,1,1
155973,1,1
155974,1,1
155975,1,1
155976,1,1
155977,1,1
155978,1,1
155979,1,1
155980,1,1
155981,1,1
155982,1,1
155983,1,1
155984,1,1
155985,1,1
155986,1,1
155987,1,1
155988,1,1
155989,1,1
155990,1,1
155991,1,1
155992,1,1
155993,1,1
155994,1,1
155995,1,1
155996,1,1
155997,1,1
155998,1,1
155999,1,1
156000,1,1
156001,1,1
156002,1,1
156003,1,1
156004,1,1
156005,1,1
156006,1,1
156007,1,1
156008,1,1
156009,1,1
156010,1,1
156011,1,1
156012,1,1
156013,1,1
156014,1,1
