,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
142624,1314.0,1464.0,Saccade
142625,1254.0,1416.0,Saccade
142626,1176.0,1385.0,Saccade
142627,1176.0,1360.0,Saccade
142628,1161.0,1362.0,Fixation
142629,1160.0,1362.0,Fixation
142630,1160.0,1365.0,Fixation
142631,1206.0,1367.0,Fixation
142632,1195.0,1366.0,Fixation
142633,1195.0,1358.0,Fixation
142634,1201.0,1360.0,Fixation
142635,1203.0,1365.0,Fixation
142636,1201.0,1348.0,Fixation
142637,1146.0,1359.0,Fixation
142638,1210.0,1359.0,Fixation
142639,1207.0,1370.0,Fixation
142640,1213.0,1369.0,Fixation
142641,1198.0,1366.0,Fixation
142642,1191.0,1362.0,Fixation
142643,1178.0,1345.0,Saccade
142644,1155.0,1286.0,Saccade
142645,1121.0,1277.0,Saccade
142646,1096.0,1242.0,Saccade
142647,1076.0,1235.0,Fixation
142648,1063.0,1230.0,Fixation
142649,1070.0,1228.0,Fixation
142650,1063.0,1225.0,Fixation
142651,1055.0,1238.0,Fixation
142652,1047.0,1213.0,Fixation
142653,1059.0,1224.0,Fixation
142654,1059.0,1218.0,Fixation
142655,1060.0,1226.0,Fixation
142656,1082.0,1226.0,Fixation
142657,1082.0,1222.0,Fixation
142658,1083.0,1219.0,Fixation
142659,1094.0,1226.0,Fixation
142660,1094.0,1242.0,Fixation
142661,1087.0,1262.0,Fixation
142662,1026.0,1251.0,Fixation
142663,1026.0,1235.0,Fixation
142664,1067.0,1235.0,Fixation
142665,1101.0,1236.0,Fixation
142666,1105.0,1236.0,Fixation
142667,1100.0,1236.0,Fixation
142668,1089.0,1236.0,Fixation
142669,1092.0,1235.0,Fixation
142670,1092.0,1233.0,Fixation
142671,1042.0,1228.0,Fixation
142672,1042.0,1235.0,Fixation
142673,1055.0,1234.0,Fixation
142674,1065.0,1241.0,Fixation
142675,1062.0,1218.0,Fixation
142676,1054.0,1235.0,Fixation
142677,1086.0,1229.0,Fixation
142678,1093.0,1229.0,Fixation
142679,1109.0,1234.0,Fixation
142680,1098.0,1234.0,Fixation
142681,1076.0,1241.0,Fixation
142682,1068.0,1250.0,Fixation
142683,1079.0,1250.0,Fixation
142684,1096.0,1245.0,Fixation
142685,1094.0,1239.0,Fixation
142686,1094.0,1243.0,Fixation
142687,1091.0,1241.0,Fixation
142688,1094.0,1245.0,Fixation
142689,1072.0,1244.0,Fixation
142690,1079.0,1259.0,Fixation
142691,1076.0,1258.0,Fixation
142692,1073.0,1247.0,Fixation
142693,1064.0,1240.0,Saccade
142694,1093.0,1232.0,Fixation
142695,,1243.0,Fixation
142696,1060.0,1216.0,Fixation
142697,1064.0,1240.0,Fixation
142698,,1228.0,Fixation
142699,1090.0,1237.0,Fixation
142700,1092.0,1231.0,Fixation
142701,1092.0,1229.0,Fixation
142702,1094.0,1231.0,Fixation
142703,1069.0,1243.0,Fixation
142704,,1243.0,Fixation
142705,1083.0,1233.0,Fixation
142706,1083.0,1225.0,Fixation
142707,,1231.0,Saccade
142708,1099.0,1223.0,Saccade
142709,1123.0,1222.0,Saccade
142710,,1222.0,Unclassified
142711,1116.0,1227.0,Unclassified
142712,1109.0,1230.0,Unclassified
142713,,,Unclassified
142714,,,Unclassified
142715,,,Unclassified
142716,,,Unclassified
142717,,,Unclassified
142718,,,Unclassified
142719,,,Unclassified
142720,,,Unclassified
142721,,,Unclassified
142722,,,Unclassified
142723,,,Unclassified
142724,,,Unclassified
142725,,,Unclassified
142726,,,Unclassified
142727,,,Unclassified
142728,,,Unclassified
142729,,,Unclassified
142730,,,Unclassified
142731,,,Unclassified
142732,,,Unclassified
142733,,,Unclassified
142734,,,Unclassified
142735,604.0,838.0,Unclassified
142736,,843.0,Saccade
142737,,,Unclassified
142738,668.0,804.0,Saccade
142739,,748.0,Saccade
142740,,,Unclassified
142741,667.0,750.0,Saccade
142742,622.0,759.0,Saccade
142743,,,Unclassified
142744,622.0,737.0,Unclassified
142745,,743.0,Unclassified
142746,,,Saccade
142747,619.0,784.0,Saccade
142748,627.0,782.0,Saccade
142749,,,Unclassified
142750,627.0,785.0,Saccade
142751,618.0,785.0,Saccade
142752,,,Saccade
142753,496.0,624.0,Saccade
142754,,423.0,Saccade
142755,,,Saccade
142756,448.0,317.0,Saccade
142757,158.0,285.0,Saccade
142758,,,Unclassified
142759,148.0,285.0,Unclassified
142760,157.0,279.0,Unclassified
142761,,,Unclassified
142762,172.0,265.0,Saccade
142763,75.0,284.0,Saccade
142764,,,Unclassified
142765,55.0,300.0,Saccade
142766,133.0,282.0,Saccade
142767,,,Unclassified
142768,164.0,294.0,Saccade
142769,195.0,307.0,Fixation
142770,,,Fixation
142771,179.0,291.0,Fixation
142772,178.0,283.0,Fixation
142773,,,Fixation
142774,199.0,285.0,Fixation
142775,223.0,282.0,Fixation
142776,,,Fixation
142777,202.0,291.0,Fixation
142778,206.0,307.0,Fixation
142779,,,Fixation
142780,209.0,329.0,Fixation
142781,238.0,315.0,Fixation
142782,,,Fixation
142783,226.0,308.0,Fixation
142784,239.0,319.0,Saccade
142785,,,Saccade
142786,362.0,,Saccade
142787,668.0,388.0,Saccade
142788,,,Saccade
142789,908.0,,Saccade
142790,1124.0,1283.0,Saccade
142791,,,Fixation
142792,1144.0,1268.0,Fixation
142793,1150.0,1261.0,Fixation
142794,,,Fixation
142795,1153.0,1259.0,Fixation
142796,1149.0,1264.0,Fixation
142797,,,Fixation
142798,1120.0,1247.0,Fixation
142799,1134.0,1225.0,Fixation
142800,,,Fixation
142801,1176.0,1235.0,Fixation
142802,1168.0,1240.0,Fixation
142803,,1240.0,Fixation
142804,1131.0,1249.0,Fixation
142805,1139.0,1245.0,Fixation
142806,,,Fixation
142807,1156.0,1251.0,Fixation
142808,1162.0,1263.0,Fixation
142809,,,Fixation
142810,1156.0,1249.0,Fixation
142811,1165.0,1242.0,Fixation
142812,,,Fixation
142813,1144.0,1268.0,Fixation
142814,1150.0,1268.0,Fixation
142815,,,Fixation
142816,1139.0,1277.0,Fixation
142817,1122.0,1264.0,Fixation
142818,,1264.0,Fixation
142819,1114.0,1270.0,Saccade
142820,1141.0,1293.0,Saccade
142821,,,Fixation
142822,1186.0,1289.0,Fixation
142823,1205.0,1287.0,Fixation
142824,,,Fixation
142825,1201.0,1292.0,Fixation
142826,1199.0,1291.0,Fixation
142827,1200.0,,Fixation
142828,1195.0,1292.0,Fixation
142829,1184.0,1286.0,Saccade
142830,,,Saccade
142831,1193.0,1286.0,Saccade
142832,1191.0,1304.0,Saccade
142833,,,Saccade
142834,1132.0,1255.0,Saccade
142835,1056.0,1159.0,Saccade
142836,,,Unclassified
142837,1040.0,1134.0,Unclassified
142838,1037.0,1134.0,Unclassified
142839,,,Unclassified
142840,1011.0,1144.0,Unclassified
142841,1005.0,1134.0,Unclassified
142842,,,Unclassified
142843,1028.0,1133.0,Saccade
142844,1055.0,1140.0,Saccade
142845,,,Fixation
142846,1073.0,1142.0,Fixation
142847,1078.0,1145.0,Fixation
142848,,,Fixation
142849,1074.0,1134.0,Fixation
142850,1077.0,1154.0,Fixation
142851,,,Fixation
142852,1076.0,1154.0,Fixation
142853,1084.0,1138.0,Fixation
142854,,,Fixation
142855,1084.0,1150.0,Fixation
142856,1074.0,1132.0,Fixation
142857,,,Fixation
142858,1045.0,1136.0,Fixation
142859,1054.0,1148.0,Fixation
142860,,,Fixation
142861,1062.0,1159.0,Fixation
142862,1058.0,1156.0,Fixation
142863,1058.0,,Fixation
142864,1061.0,1158.0,Fixation
142865,1064.0,1144.0,Fixation
142866,,,Fixation
142867,1059.0,1144.0,Fixation
142868,1060.0,1143.0,Fixation
142869,,,Fixation
142870,1065.0,1152.0,Fixation
142871,1072.0,1165.0,Fixation
142872,,,Fixation
142873,1072.0,1151.0,Fixation
142874,1070.0,1153.0,Fixation
142875,,,Fixation
142876,1074.0,1155.0,Fixation
142877,1069.0,1160.0,Fixation
142878,,,Fixation
142879,1067.0,1159.0,Fixation
142880,1085.0,1160.0,Fixation
142881,,,Fixation
142882,1099.0,1164.0,Fixation
142883,1080.0,1170.0,Fixation
142884,,,Fixation
142885,1059.0,1177.0,Fixation
142886,1065.0,1169.0,Fixation
142887,,,Fixation
142888,1085.0,1169.0,Fixation
142889,1078.0,1177.0,Fixation
142890,,,Fixation
142891,1070.0,1187.0,Fixation
142892,1082.0,1190.0,Fixation
142893,,,Fixation
142894,1082.0,1175.0,Fixation
142895,1080.0,1178.0,Saccade
142896,,,Saccade
142897,1056.0,1153.0,Saccade
142898,976.0,1072.0,Saccade
142899,,,Saccade
142900,877.0,990.0,Saccade
142901,809.0,883.0,Saccade
142902,,,Fixation
142903,797.0,882.0,Fixation
142904,807.0,882.0,Fixation
142905,,,Fixation
142906,792.0,898.0,Fixation
142907,815.0,911.0,Fixation
142908,,,Fixation
142909,832.0,898.0,Fixation
142910,824.0,898.0,Fixation
142911,,,Fixation
142912,829.0,898.0,Fixation
142913,837.0,893.0,Fixation
142914,837.0,,Saccade
142915,843.0,920.0,Unclassified
142916,839.0,924.0,Unclassified
142917,839.0,900.0,Unclassified
142918,833.0,917.0,Unclassified
142919,846.0,899.0,Unclassified
142920,,,Unclassified
142921,863.0,926.0,Unclassified
142922,868.0,901.0,Saccade
142923,,,Unclassified
142924,852.0,924.0,Unclassified
142925,858.0,922.0,Unclassified
142926,,,Saccade
142927,878.0,935.0,Fixation
142928,,933.0,Fixation
142929,,,Fixation
142930,914.0,929.0,Fixation
142931,906.0,935.0,Fixation
142932,,937.0,Fixation
142933,889.0,924.0,Fixation
142934,901.0,927.0,Fixation
142935,,926.0,Fixation
142936,880.0,969.0,Saccade
142937,879.0,985.0,Fixation
142938,,,Fixation
142939,916.0,969.0,Fixation
142940,920.0,974.0,Fixation
142941,,973.0,Fixation
142942,919.0,969.0,Fixation
142943,918.0,975.0,Fixation
142944,,975.0,Fixation
142945,916.0,961.0,Fixation
142946,918.0,964.0,Fixation
142947,,,Fixation
142948,912.0,993.0,Fixation
142949,926.0,987.0,Saccade
142950,,,Saccade
142951,903.0,989.0,Unclassified
142952,899.0,1012.0,Saccade
142953,,,Saccade
142954,934.0,1014.0,Saccade
142955,928.0,1011.0,Fixation
142956,928.0,,Fixation
142957,953.0,1014.0,Fixation
142958,949.0,993.0,Fixation
142959,,,Fixation
142960,940.0,1007.0,Fixation
142961,942.0,1022.0,Fixation
142962,,,Fixation
142963,949.0,1040.0,Saccade
142964,955.0,1058.0,Fixation
142965,954.0,,Fixation
142966,963.0,1055.0,Fixation
142967,983.0,1054.0,Fixation
142968,,,Fixation
142969,969.0,1054.0,Fixation
142970,965.0,1035.0,Fixation
142971,,,Fixation
142972,992.0,1029.0,Fixation
142973,999.0,1036.0,Saccade
142974,,,Fixation
142975,994.0,1046.0,Fixation
142976,996.0,1041.0,Fixation
142977,,,Fixation
142978,1011.0,1031.0,Fixation
142979,1007.0,1041.0,Fixation
142980,,,Fixation
142981,962.0,1053.0,Fixation
142982,969.0,1045.0,Fixation
142983,,,Fixation
142984,998.0,1054.0,Fixation
142985,998.0,1063.0,Fixation
142986,,,Fixation
142987,1002.0,1060.0,Fixation
142988,990.0,1064.0,Fixation
142989,,,Fixation
142990,995.0,1069.0,Fixation
142991,1021.0,1071.0,Fixation
142992,,,Fixation
142993,1016.0,1065.0,Fixation
142994,998.0,1048.0,Fixation
142995,,,Fixation
142996,985.0,1060.0,Fixation
142997,1008.0,1064.0,Fixation
142998,1008.0,,Fixation
142999,1003.0,1080.0,Fixation
143000,983.0,1089.0,Fixation
143001,,,Saccade
143002,1023.0,1099.0,Unclassified
143003,1026.0,1091.0,Unclassified
143004,,,Unclassified
143005,1017.0,1082.0,Unclassified
143006,1012.0,1085.0,Saccade
143007,,,Saccade
143008,935.0,1027.0,Saccade
143009,847.0,866.0,Saccade
143010,,,Saccade
143011,738.0,819.0,Saccade
143012,721.0,817.0,Fixation
143013,,,Fixation
143014,731.0,833.0,Fixation
143015,730.0,823.0,Fixation
143016,,,Fixation
143017,735.0,806.0,Fixation
143018,741.0,817.0,Fixation
143019,,,Fixation
143020,749.0,816.0,Fixation
143021,749.0,809.0,Fixation
143022,,,Fixation
143023,738.0,821.0,Fixation
143024,741.0,821.0,Fixation
143025,,,Fixation
143026,743.0,805.0,Fixation
