,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
85742,938.0,1014.0,Fixation
85743,971.0,1019.0,Fixation
85744,973.0,,Fixation
85745,972.0,1011.0,Fixation
85746,962.0,1023.0,Fixation
85747,963.0,,Fixation
85748,959.0,1051.0,Fixation
85749,954.0,1037.0,Fixation
85750,955.0,1027.0,Fixation
85751,953.0,1019.0,Fixation
85752,947.0,1020.0,Fixation
85753,947.0,1023.0,Fixation
85754,944.0,1026.0,Fixation
85755,935.0,1029.0,Fixation
85756,936.0,,Fixation
85757,946.0,1012.0,Fixation
85758,956.0,1012.0,Fixation
85759,952.0,1011.0,Fixation
85760,960.0,1022.0,Fixation
85761,953.0,1022.0,Fixation
85762,951.0,1024.0,Fixation
85763,937.0,1003.0,Fixation
85764,941.0,1003.0,Fixation
85765,945.0,,Fixation
85766,946.0,1024.0,Fixation
85767,952.0,1018.0,Fixation
85768,950.0,1014.0,Saccade
85769,981.0,1031.0,Saccade
85770,1002.0,1024.0,Saccade
85771,1058.0,1159.0,Saccade
85772,1129.0,1237.0,Saccade
85773,1197.0,1270.0,Saccade
85774,1197.0,1294.0,Saccade
85775,1193.0,1326.0,Fixation
85776,1184.0,1328.0,Fixation
85777,1201.0,1330.0,Fixation
85778,1195.0,1315.0,Fixation
85779,1211.0,1315.0,Fixation
85780,1198.0,1313.0,Fixation
85781,1190.0,1323.0,Fixation
85782,1200.0,1331.0,Fixation
85783,1200.0,1330.0,Fixation
85784,1194.0,1325.0,Fixation
85785,1195.0,1320.0,Fixation
85786,1195.0,1319.0,Fixation
85787,1204.0,1315.0,Fixation
85788,1189.0,1320.0,Fixation
85789,1188.0,1352.0,Fixation
85790,1187.0,1352.0,Fixation
85791,1213.0,1337.0,Saccade
85792,1203.0,1307.0,Saccade
85793,1203.0,1303.0,Fixation
85794,1181.0,1301.0,Fixation
85795,1194.0,,Fixation
85796,1198.0,1320.0,Fixation
85797,1215.0,1310.0,Fixation
85798,1224.0,1315.0,Fixation
85799,1218.0,1312.0,Fixation
85800,1221.0,1312.0,Fixation
85801,1225.0,1331.0,Fixation
85802,1214.0,1312.0,Fixation
85803,1218.0,1312.0,Fixation
85804,1213.0,1317.0,Fixation
85805,1223.0,1312.0,Fixation
85806,1227.0,1316.0,Fixation
85807,1217.0,1317.0,Fixation
85808,1222.0,1305.0,Fixation
85809,1210.0,1305.0,Fixation
85810,1210.0,1305.0,Fixation
85811,1190.0,1305.0,Fixation
85812,1201.0,1305.0,Fixation
85813,1204.0,1305.0,Fixation
85814,1198.0,1301.0,Fixation
85815,1204.0,1300.0,Fixation
85816,1206.0,,Saccade
85817,1182.0,1314.0,Saccade
85818,1170.0,1298.0,Saccade
85819,1170.0,1279.0,Saccade
85820,1172.0,1277.0,Unclassified
85821,,1281.0,Unclassified
85822,1173.0,1281.0,Unclassified
85823,1170.0,1261.0,Unclassified
85824,1136.0,1271.0,Unclassified
85825,1136.0,,Unclassified
85826,1133.0,1270.0,Saccade
85827,1172.0,1295.0,Saccade
85828,,,Saccade
85829,1255.0,1437.0,Saccade
85830,,1671.0,Saccade
85831,1411.0,,Saccade
85832,1519.0,1900.0,Saccade
85833,1860.0,2063.0,Saccade
85834,1860.0,2069.0,Saccade
85835,1857.0,2064.0,Fixation
85836,1826.0,2064.0,Fixation
85837,1827.0,2068.0,Fixation
85838,1814.0,2055.0,Fixation
85839,1826.0,2055.0,Fixation
85840,1826.0,2025.0,Fixation
85841,1848.0,2040.0,Fixation
85842,1876.0,2040.0,Fixation
85843,1864.0,2038.0,Fixation
85844,1858.0,2028.0,Saccade
85845,1822.0,2028.0,Saccade
85846,1821.0,2023.0,Unclassified
85847,1823.0,2010.0,Unclassified
85848,1823.0,2010.0,Saccade
85849,1823.0,2024.0,Saccade
85850,1898.0,2062.0,Saccade
85851,1942.0,2062.0,Saccade
85852,1942.0,2089.0,Unclassified
85853,1928.0,2091.0,Unclassified
85854,1908.0,2089.0,Saccade
85855,1903.0,,Fixation
85856,1893.0,2089.0,Fixation
85857,,2087.0,Fixation
85858,1892.0,2083.0,Fixation
85859,1899.0,2099.0,Fixation
85860,,2099.0,Fixation
85861,1904.0,2095.0,Fixation
85862,1954.0,2081.0,Fixation
85863,1931.0,2081.0,Saccade
85864,,,Saccade
85865,,2072.0,Unclassified
85866,,,Unclassified
85867,,,Unclassified
85868,,,Unclassified
85869,,,Unclassified
85870,,,Unclassified
85871,,,Unclassified
85872,,,Unclassified
85873,,,Unclassified
85874,,,Unclassified
85875,,,Unclassified
85876,,,Unclassified
85877,,,Unclassified
85878,,,Unclassified
85879,,,Unclassified
85880,,,Unclassified
85881,,,Unclassified
85882,,,Unclassified
85883,,,Unclassified
85884,,,Unclassified
85885,,,Unclassified
85886,,,Unclassified
85887,,,Unclassified
85888,,,Unclassified
85889,,,Unclassified
85890,,,Unclassified
85891,,,Unclassified
85892,,,Unclassified
85893,,,Unclassified
85894,,,Unclassified
85895,,,Unclassified
85896,,,Unclassified
85897,,,Unclassified
85898,,,Unclassified
85899,,,Unclassified
85900,,,Unclassified
85901,,2141.0,Unclassified
85902,,,Unclassified
85903,,,Saccade
85904,2124.0,2136.0,Saccade
85905,1920.0,,Saccade
85906,,,Saccade
85907,1842.0,2145.0,Saccade
85908,1979.0,,Saccade
85909,,,Unclassified
85910,1980.0,2139.0,Unclassified
85911,1982.0,,Saccade
85912,1982.0,2121.0,Saccade
85913,1937.0,2115.0,Saccade
85914,1900.0,2088.0,Saccade
85915,1900.0,2054.0,Saccade
85916,1828.0,1992.0,Saccade
85917,1800.0,,Saccade
85918,1800.0,1956.0,Unclassified
85919,1829.0,1984.0,Saccade
85920,1844.0,1987.0,Fixation
85921,1844.0,1978.0,Fixation
85922,1827.0,1979.0,Fixation
85923,1820.0,,Fixation
85924,1820.0,1994.0,Fixation
85925,1811.0,2002.0,Fixation
85926,1807.0,2003.0,Fixation
85927,1807.0,1988.0,Fixation
85928,1825.0,1998.0,Fixation
85929,1834.0,1981.0,Fixation
85930,1834.0,1991.0,Fixation
85931,1816.0,1984.0,Fixation
85932,1806.0,1984.0,Fixation
85933,,1979.0,Fixation
85934,1809.0,1970.0,Fixation
85935,1803.0,1969.0,Fixation
85936,1803.0,1974.0,Fixation
85937,1792.0,2001.0,Fixation
85938,1803.0,2030.0,Fixation
85939,1810.0,2021.0,Fixation
85940,1835.0,2014.0,Fixation
85941,1825.0,2016.0,Fixation
85942,1827.0,2033.0,Fixation
85943,1809.0,2010.0,Fixation
85944,1808.0,2005.0,Fixation
85945,1809.0,2000.0,Fixation
85946,1822.0,2029.0,Saccade
85947,1856.0,2038.0,Saccade
85948,1855.0,2070.0,Saccade
85949,1904.0,2076.0,Saccade
85950,1900.0,2102.0,Unclassified
85951,1900.0,2094.0,Unclassified
85952,1884.0,2095.0,Unclassified
85953,1880.0,2106.0,Unclassified
85954,1880.0,2110.0,Unclassified
85955,1895.0,2103.0,Unclassified
85956,1903.0,2106.0,Saccade
85957,1902.0,2122.0,Fixation
85958,1924.0,2123.0,Fixation
85959,1918.0,2136.0,Fixation
85960,1918.0,2100.0,Fixation
85961,1917.0,2113.0,Fixation
85962,1928.0,2152.0,Fixation
85963,1929.0,2154.0,Fixation
85964,1924.0,2152.0,Fixation
85965,1923.0,2149.0,Fixation
85966,1923.0,2146.0,Fixation
85967,1931.0,2139.0,Fixation
85968,1934.0,2141.0,Fixation
85969,1935.0,2170.0,Saccade
85970,2013.0,2232.0,Saccade
85971,2046.0,2284.0,Saccade
85972,2047.0,2279.0,Fixation
85973,2046.0,2249.0,Fixation
85974,2042.0,,Fixation
85975,2042.0,2252.0,Fixation
85976,2043.0,2255.0,Fixation
85977,2034.0,,Fixation
85978,2034.0,2267.0,Fixation
85979,2007.0,2276.0,Fixation
85980,2046.0,2281.0,Fixation
85981,2046.0,2267.0,Fixation
85982,2049.0,2272.0,Fixation
85983,2040.0,2266.0,Fixation
85984,2040.0,2284.0,Fixation
85985,2066.0,2272.0,Fixation
85986,2047.0,,Fixation
85987,2045.0,2275.0,Fixation
85988,2033.0,2261.0,Fixation
85989,2044.0,,Fixation
85990,2043.0,2257.0,Fixation
85991,2036.0,2265.0,Fixation
85992,2040.0,,Fixation
85993,2040.0,2247.0,Fixation
85994,2041.0,2237.0,Fixation
85995,2037.0,2240.0,Fixation
85996,2034.0,2246.0,Fixation
85997,2032.0,2225.0,Fixation
85998,2046.0,2224.0,Fixation
85999,2046.0,2235.0,Fixation
86000,2047.0,2247.0,Fixation
86001,2053.0,2237.0,Fixation
86002,2053.0,2232.0,Fixation
86003,2061.0,2247.0,Fixation
86004,2044.0,2256.0,Fixation
86005,2044.0,2242.0,Fixation
86006,2045.0,2242.0,Fixation
86007,2063.0,2251.0,Fixation
86008,2063.0,2250.0,Fixation
86009,2051.0,2252.0,Fixation
86010,2044.0,2262.0,Fixation
86011,2044.0,2263.0,Fixation
86012,2040.0,2260.0,Fixation
86013,2028.0,2247.0,Fixation
86014,2028.0,2265.0,Fixation
86015,2034.0,2256.0,Fixation
86016,2036.0,2238.0,Unclassified
86017,,,Unclassified
86018,,,Unclassified
86019,,,Unclassified
86020,,,Unclassified
86021,,,Unclassified
86022,,,Unclassified
86023,,,Unclassified
86024,,,Unclassified
86025,,,Unclassified
86026,,,Unclassified
86027,,,Unclassified
86028,,,Unclassified
86029,,,Unclassified
86030,,,Unclassified
86031,,,Unclassified
86032,,,Unclassified
86033,,,Unclassified
86034,,,Unclassified
86035,,,Unclassified
86036,,,Unclassified
86037,,,Unclassified
86038,,,Unclassified
86039,,,Unclassified
86040,,,Unclassified
86041,,,Unclassified
86042,,,Unclassified
86043,,,Unclassified
86044,,,Unclassified
86045,,,Unclassified
86046,,,Unclassified
86047,,,Unclassified
86048,,,Unclassified
86049,,1355.0,Unclassified
86050,,,Saccade
86051,,1267.0,Saccade
86052,,1300.0,Saccade
86053,1185.0,1292.0,Saccade
86054,1192.0,1267.0,Unclassified
86055,,1272.0,Unclassified
86056,1191.0,1272.0,Saccade
86057,1191.0,1299.0,Saccade
86058,1187.0,1297.0,Unclassified
86059,1193.0,1283.0,Unclassified
86060,1195.0,1294.0,Saccade
86061,,1294.0,Unclassified
86062,1185.0,1308.0,Unclassified
86063,1185.0,1308.0,Unclassified
86064,,1308.0,Unclassified
86065,1191.0,1295.0,Unclassified
86066,1181.0,1292.0,Saccade
86067,,1288.0,Saccade
86068,1131.0,1228.0,Saccade
86069,1071.0,1193.0,Saccade
86070,,1164.0,Saccade
86071,1078.0,1154.0,Fixation
86072,1082.0,1166.0,Fixation
86073,,1167.0,Fixation
86074,1064.0,1180.0,Fixation
86075,1062.0,1176.0,Fixation
86076,,1174.0,Fixation
86077,1071.0,1169.0,Fixation
86078,1078.0,1151.0,Fixation
86079,,1151.0,Fixation
86080,1077.0,1156.0,Fixation
86081,1068.0,1175.0,Fixation
