Timestamp,GazeEventType,Focus
34971,1,1
34972,1,1
34973,1,1
34974,1,1
34975,1,1
34976,1,1
34977,1,1
34978,1,1
34979,1,1
34980,1,1
34981,0,1
34982,0,1
34983,0,1
34984,0,1
34985,0,1
34986,0,1
34987,0,1
34988,0,1
34989,0,1
34990,0,1
34991,1,1
34992,1,1
34993,1,1
34994,1,1
34995,1,1
34996,1,1
34997,1,1
34998,1,1
34999,1,1
35000,1,1
35001,1,1
35002,1,1
35003,1,1
35004,1,1
35005,1,1
35006,1,1
35007,1,1
35008,1,1
35009,0,1
35010,0,1
35011,0,1
35012,0,1
35013,0,1
35014,0,1
35015,0,1
35016,0,1
35017,0,1
35018,1,1
35019,1,1
35020,1,1
35021,1,1
35022,1,1
35023,1,1
35024,1,1
35025,1,1
35026,1,1
35027,1,1
35028,0,1
35029,0,1
35030,0,1
35031,0,1
35032,0,1
35033,0,1
35034,0,1
35035,0,1
35036,0,1
35037,1,1
35038,1,1
35039,1,1
35040,1,1
35041,1,1
35042,1,1
35043,1,1
35044,1,1
35045,1,1
35046,1,1
35047,1,1
35048,1,1
35049,1,1
35050,1,1
35051,1,1
35052,1,1
35053,1,1
35054,1,1
35055,1,1
35056,1,1
35057,1,1
35058,1,1
35059,1,1
35060,1,1
35061,1,1
35062,0,1
35063,0,1
35064,0,1
35065,0,1
35066,0,1
35067,0,1
35068,0,1
35069,0,1
35070,1,1
35071,1,1
35072,1,1
35073,1,1
35074,1,1
35075,1,1
35076,1,1
35077,1,1
35078,1,1
35079,1,1
35080,1,1
35081,1,1
35082,1,1
35083,1,1
35084,1,1
35085,1,1
35086,1,1
35087,1,1
35088,1,1
35089,1,1
35090,1,1
35091,1,1
35092,1,1
35093,1,1
35094,1,1
35095,1,1
35096,0,1
35097,0,1
35098,0,1
35099,0,1
35100,0,1
35101,0,1
35102,0,1
35103,0,1
35104,0,1
35105,0,1
35106,0,1
35107,0,1
35108,0,1
35109,0,1
35110,0,1
35111,1,1
35112,1,1
35113,1,1
35114,1,1
35115,1,1
35116,1,1
35117,1,1
35118,1,1
35119,1,1
35120,1,1
35121,1,1
35122,1,1
35123,1,1
35124,1,1
35125,1,1
35126,1,1
35127,1,1
35128,1,1
35129,1,1
35130,1,1
35131,1,1
35132,1,1
35133,0,1
35134,0,1
35135,0,1
35136,0,1
35137,0,1
35138,0,1
35139,0,1
35140,0,1
35141,0,1
35142,0,1
35143,0,1
35144,0,1
35145,0,1
35146,0,1
35147,0,1
35148,0,1
35149,1,1
35150,1,1
35151,1,1
35152,1,1
35153,1,1
35154,1,1
35155,1,1
35156,1,1
35157,1,1
35158,1,1
35159,1,1
35160,1,1
35161,1,1
35162,1,1
35163,1,1
35164,1,1
35165,1,1
35166,1,1
35167,1,1
35168,1,1
35169,1,1
35170,1,1
35171,0,1
35172,0,1
