Timestamp,GazeEventType,Focus
85391,0,0
85392,0,0
85393,0,0
85394,0,0
85395,0,0
85396,0,0
85397,0,0
85398,0,0
85399,0,0
85400,0,0
85401,0,0
85402,0,0
85403,0,0
85404,0,0
85405,0,0
85406,0,0
85407,0,0
85408,0,0
85409,0,0
85410,0,0
85411,0,0
85412,0,0
85413,0,0
85414,0,0
85415,0,1
85416,1,1
85417,1,1
85418,1,1
85419,1,1
85420,1,1
85421,1,1
85422,1,1
85423,1,1
85424,1,1
85425,1,1
85426,1,1
85427,1,1
85428,1,1
85429,1,1
85430,1,1
85431,1,1
85432,1,1
85433,1,1
85434,1,1
85435,1,1
85436,1,1
85437,1,1
85438,1,1
85439,1,1
85440,1,1
85441,1,1
85442,0,1
85443,0,1
85444,0,1
85445,0,1
85446,0,1
85447,0,1
85448,0,1
85449,0,1
85450,0,1
85451,0,1
85452,0,1
85453,1,1
85454,1,1
85455,1,1
85456,1,1
85457,1,1
85458,1,1
85459,1,1
85460,1,1
85461,0,1
85462,0,1
85463,0,1
85464,0,1
85465,0,1
85466,0,1
85467,0,1
85468,0,1
85469,0,1
85470,1,1
85471,1,1
85472,1,1
85473,1,1
85474,1,1
85475,1,1
85476,1,1
85477,1,1
85478,1,1
85479,1,1
85480,1,1
85481,1,1
85482,1,1
85483,1,1
85484,1,1
85485,0,1
85486,0,1
85487,0,1
85488,0,1
85489,0,1
85490,0,1
85491,0,1
85492,0,1
85493,0,1
85494,0,1
85495,0,1
85496,0,1
85497,0,1
85498,0,1
85499,0,1
85500,0,1
85501,0,1
85502,0,1
85503,0,1
85504,0,1
85505,0,1
85506,0,1
85507,0,1
85508,0,1
85509,0,1
85510,0,1
85511,0,1
85512,0,1
85513,0,1
85514,0,1
85515,1,1
85516,1,1
85517,1,1
85518,1,1
85519,1,1
85520,1,1
85521,1,1
85522,1,1
85523,1,1
85524,1,1
85525,1,1
85526,1,1
85527,1,1
85528,1,1
85529,1,1
85530,1,1
85531,1,1
85532,1,1
85533,1,1
85534,1,1
85535,1,1
