Timestamp,GazeEventType,Focus
143409,1,1
143410,1,1
143411,0,1
143412,0,1
143413,0,1
143414,0,1
143415,0,1
143416,0,1
143417,1,1
143418,1,1
143419,1,1
143420,1,1
143421,1,1
143422,1,1
143423,1,1
143424,1,1
143425,1,1
143426,1,1
143427,1,1
143428,1,1
143429,1,1
143430,1,1
143431,1,1
143432,1,1
143433,1,1
143434,1,1
143435,1,1
143436,1,1
143437,1,1
143438,1,1
143439,1,1
143440,1,1
143441,1,1
143442,1,1
143443,1,1
143444,1,1
143445,1,1
143446,1,1
143447,1,1
143448,1,1
143449,1,1
143450,1,1
143451,1,1
143452,1,1
143453,1,1
143454,1,1
143455,1,1
143456,1,1
143457,1,1
143458,1,1
143459,1,1
143460,1,1
143461,1,1
143462,0,1
143463,0,1
143464,0,1
143465,0,1
143466,0,1
143467,1,1
143468,1,1
143469,1,1
143470,1,1
143471,1,1
143472,1,1
143473,1,1
143474,1,1
143475,1,1
143476,1,1
143477,1,1
143478,1,1
143479,1,1
143480,1,1
143481,1,1
143482,1,1
143483,1,1
143484,1,1
143485,1,1
143486,0,1
143487,0,1
143488,0,1
143489,0,1
143490,0,1
143491,0,1
143492,0,1
143493,0,1
143494,0,1
143495,0,1
143496,0,1
143497,0,1
143498,0,1
143499,0,1
143500,0,1
143501,0,1
143502,0,0
143503,1,0
143504,1,0
143505,1,0
143506,1,0
143507,1,0
143508,1,0
143509,1,0
143510,1,0
143511,1,0
143512,1,0
143513,1,0
143514,1,0
143515,1,0
143516,1,0
143517,0,0
143518,0,0
143519,0,0
143520,0,0
143521,0,0
143522,0,0
143523,0,0
143524,1,0
143525,1,0
143526,1,0
143527,1,0
143528,1,0
143529,1,0
143530,1,0
143531,1,0
143532,1,0
143533,0,0
143534,0,1
143535,0,1
143536,0,1
143537,0,1
143538,0,1
143539,0,1
143540,0,1
143541,0,1
143542,0,1
143543,0,1
143544,0,1
143545,0,1
143546,0,1
143547,0,1
143548,0,1
143549,0,1
143550,0,1
143551,0,1
143552,0,1
143553,0,1
143554,0,1
143555,0,1
143556,0,1
143557,1,1
143558,1,1
143559,1,1
143560,1,1
