,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
7112,1183.0,1288.0,Fixation
7113,1192.0,1286.0,Fixation
7114,1209.0,1278.0,Fixation
7115,1207.0,1276.0,Fixation
7116,1195.0,1283.0,Fixation
7117,1186.0,1288.0,Fixation
7118,1169.0,1280.0,Fixation
7119,1193.0,1281.0,Fixation
7120,1197.0,1281.0,Fixation
7121,1196.0,1287.0,Fixation
7122,1197.0,1289.0,Fixation
7123,1199.0,1296.0,Fixation
7124,1198.0,1294.0,Fixation
7125,1199.0,1276.0,Fixation
7126,1191.0,1273.0,Fixation
7127,1188.0,1288.0,Fixation
7128,1190.0,1268.0,Fixation
7129,1203.0,1275.0,Fixation
7130,1203.0,1276.0,Fixation
7131,1194.0,1285.0,Fixation
7132,1195.0,1283.0,Fixation
7133,1187.0,1277.0,Fixation
7134,1189.0,1283.0,Fixation
7135,1188.0,1282.0,Fixation
7136,1195.0,1279.0,Fixation
7137,1199.0,1280.0,Fixation
7138,1200.0,1285.0,Fixation
7139,1194.0,1276.0,Saccade
7140,1145.0,1274.0,Saccade
7141,1149.0,1275.0,Saccade
7142,1122.0,1223.0,Saccade
7143,1092.0,1203.0,Saccade
7144,1085.0,1182.0,Fixation
7145,1080.0,1180.0,Fixation
7146,1092.0,1183.0,Fixation
7147,1077.0,1190.0,Fixation
7148,1077.0,1187.0,Fixation
7149,1100.0,1189.0,Fixation
7150,1098.0,1181.0,Fixation
7151,1089.0,1182.0,Fixation
7152,1072.0,1179.0,Fixation
7153,1087.0,1171.0,Fixation
7154,1086.0,1170.0,Fixation
7155,1086.0,1170.0,Fixation
7156,1091.0,1174.0,Fixation
7157,1100.0,1174.0,Fixation
7158,1081.0,1174.0,Fixation
7159,1082.0,1175.0,Fixation
7160,1092.0,1175.0,Fixation
7161,1090.0,1172.0,Fixation
7162,1092.0,1175.0,Fixation
7163,1090.0,1170.0,Fixation
7164,1097.0,1172.0,Fixation
7165,1096.0,1171.0,Fixation
7166,1098.0,1170.0,Fixation
7167,1103.0,1176.0,Fixation
7168,1077.0,1179.0,Fixation
7169,1077.0,1179.0,Fixation
7170,1093.0,1188.0,Fixation
7171,1100.0,1185.0,Fixation
7172,1098.0,1182.0,Fixation
7173,1082.0,1184.0,Fixation
7174,1078.0,1187.0,Fixation
7175,1078.0,1199.0,Fixation
7176,1094.0,1187.0,Fixation
7177,1120.0,1186.0,Fixation
7178,1098.0,1189.0,Fixation
7179,1104.0,1210.0,Fixation
7180,1104.0,1210.0,Fixation
7181,1113.0,1229.0,Saccade
7182,1124.0,1248.0,Saccade
7183,1195.0,1309.0,Saccade
7184,1295.0,1420.0,Saccade
7185,1395.0,1509.0,Saccade
7186,1459.0,1556.0,Saccade
7187,1493.0,1578.0,Saccade
7188,1502.0,,Unclassified
7189,1505.0,1582.0,Unclassified
7190,1513.0,1575.0,Unclassified
7191,1494.0,1602.0,Unclassified
7192,1500.0,1597.0,Unclassified
7193,1499.0,1615.0,Saccade
7194,1500.0,1612.0,Fixation
7195,1504.0,1612.0,Fixation
7196,1505.0,1604.0,Fixation
7197,1513.0,,Fixation
7198,1509.0,1604.0,Fixation
7199,1507.0,1615.0,Fixation
7200,1505.0,1625.0,Fixation
7201,1513.0,1625.0,Fixation
7202,1521.0,1613.0,Fixation
7203,1529.0,1605.0,Fixation
7204,1525.0,1606.0,Fixation
7205,1524.0,1613.0,Fixation
7206,1533.0,1622.0,Fixation
7207,1524.0,1624.0,Fixation
7208,1521.0,1616.0,Fixation
7209,1540.0,1608.0,Fixation
7210,1539.0,1615.0,Fixation
7211,1534.0,1600.0,Fixation
7212,1535.0,1597.0,Fixation
7213,1538.0,1599.0,Fixation
7214,1543.0,1614.0,Saccade
7215,1551.0,1631.0,Unclassified
7216,1549.0,1631.0,Unclassified
7217,1553.0,1641.0,Saccade
7218,1493.0,1574.0,Saccade
7219,,1523.0,Saccade
7220,1387.0,1395.0,Saccade
7221,1241.0,1244.0,Saccade
7222,,1090.0,Saccade
7223,829.0,949.0,Saccade
7224,606.0,830.0,Saccade
7225,552.0,699.0,Saccade
7226,451.0,590.0,Saccade
7227,374.0,509.0,Saccade
7228,309.0,466.0,Saccade
7229,309.0,441.0,Saccade
7230,340.0,454.0,Saccade
7231,353.0,469.0,Saccade
7232,371.0,469.0,Fixation
7233,367.0,454.0,Fixation
7234,374.0,465.0,Fixation
7235,370.0,456.0,Fixation
7236,370.0,496.0,Fixation
7237,368.0,493.0,Fixation
7238,365.0,492.0,Fixation
7239,373.0,492.0,Fixation
7240,371.0,493.0,Fixation
7241,372.0,491.0,Fixation
7242,387.0,494.0,Fixation
7243,392.0,499.0,Fixation
7244,396.0,499.0,Fixation
7245,377.0,510.0,Fixation
7246,372.0,488.0,Fixation
7247,355.0,501.0,Saccade
7248,357.0,489.0,Saccade
7249,284.0,446.0,Saccade
7250,256.0,480.0,Saccade
7251,197.0,463.0,Saccade
7252,185.0,375.0,Saccade
7253,144.0,372.0,Fixation
7254,218.0,392.0,Fixation
7255,222.0,373.0,Fixation
7256,222.0,368.0,Fixation
7257,167.0,357.0,Fixation
7258,,362.0,Fixation
7259,,366.0,Fixation
7260,173.0,339.0,Fixation
7261,175.0,338.0,Fixation
7262,211.0,338.0,Saccade
7263,273.0,385.0,Saccade
7264,276.0,374.0,Fixation
7265,243.0,381.0,Fixation
7266,231.0,366.0,Fixation
7267,231.0,370.0,Fixation
7268,230.0,364.0,Fixation
7269,235.0,398.0,Fixation
7270,238.0,380.0,Fixation
