Timestamp,GazeEventType,Focus
145761,1,1
145762,1,1
145763,1,1
145764,1,1
145765,1,1
145766,1,1
145767,1,1
145768,1,1
145769,1,1
145770,1,1
145771,1,1
145772,1,1
145773,0,1
145774,0,1
145775,0,1
145776,0,1
145777,0,1
145778,0,1
145779,0,1
145780,0,1
145781,0,0
145782,0,0
145783,0,0
145784,0,0
145785,0,0
145786,0,0
145787,0,0
145788,0,0
145789,0,0
145790,0,0
145791,0,0
145792,0,0
145793,0,0
145794,0,0
145795,0,0
145796,0,0
145797,0,0
145798,0,0
145799,0,0
145800,0,0
145801,0,1
145802,0,1
145803,0,1
145804,0,1
145805,0,1
145806,1,1
145807,1,1
145808,1,1
145809,1,1
145810,1,1
145811,1,1
145812,1,1
145813,1,1
145814,1,1
145815,1,1
145816,1,1
145817,1,1
145818,1,1
145819,1,1
145820,1,1
145821,1,1
145822,1,1
145823,1,1
145824,1,1
145825,1,1
145826,1,1
145827,1,1
145828,1,1
145829,1,1
145830,1,1
145831,1,1
145832,1,1
145833,1,1
145834,1,1
145835,1,1
145836,1,1
145837,1,1
145838,1,1
145839,1,1
145840,1,1
145841,1,1
145842,1,1
145843,1,1
145844,1,1
145845,1,1
145846,1,1
145847,1,1
145848,1,1
145849,1,1
145850,1,1
145851,1,1
145852,1,1
145853,1,1
145854,0,1
145855,0,1
145856,0,1
145857,0,1
145858,0,1
145859,1,1
145860,1,1
145861,1,1
145862,1,1
145863,1,1
145864,1,1
145865,1,1
145866,1,1
145867,1,1
145868,1,1
145869,1,1
145870,1,1
145871,1,1
145872,1,1
145873,1,1
145874,1,1
145875,1,1
145876,1,1
145877,1,1
145878,1,1
145879,1,1
145880,1,1
145881,0,1
145882,0,1
145883,0,1
145884,0,1
145885,0,1
145886,0,1
145887,0,1
145888,0,1
145889,0,1
145890,0,1
145891,0,1
145892,0,1
145893,0,1
145894,0,1
145895,0,1
145896,0,1
145897,0,1
145898,0,1
145899,0,1
145900,0,1
145901,0,1
145902,0,1
145903,0,1
145904,0,1
145905,0,1
145906,0,1
145907,0,1
145908,0,1
145909,0,1
145910,0,1
145911,0,1
145912,0,1
145913,0,1
145914,0,1
145915,0,1
145916,0,1
145917,0,1
145918,0,1
145919,0,1
145920,0,1
145921,0,1
145922,0,1
145923,0,1
145924,0,1
145925,0,1
145926,0,1
145927,0,1
145928,0,1
145929,0,1
145930,0,1
145931,0,1
145932,0,1
145933,0,1
145934,0,1
145935,0,1
145936,0,1
145937,0,1
145938,0,1
145939,0,1
145940,1,1
145941,1,1
145942,1,1
145943,1,1
145944,1,1
145945,1,1
145946,1,1
145947,1,1
145948,1,1
145949,0,1
145950,0,1
145951,0,1
145952,0,1
145953,0,1
145954,1,1
145955,1,1
145956,1,1
145957,1,1
145958,1,1
145959,1,1
145960,1,1
145961,1,1
145962,1,1
145963,1,1
145964,1,1
145965,1,1
145966,1,1
145967,1,1
145968,1,1
145969,1,1
145970,1,1
145971,1,1
145972,1,1
145973,1,1
145974,1,1
145975,1,1
145976,1,1
145977,1,1
145978,1,1
145979,1,1
145980,1,1
145981,1,1
145982,1,1
145983,1,1
145984,1,1
145985,1,1
145986,1,1
145987,1,1
145988,1,1
145989,1,1
145990,1,1
145991,1,1
145992,1,1
145993,1,1
145994,1,1
145995,1,1
145996,1,1
145997,1,1
145998,1,1
145999,1,1
146000,1,1
146001,1,1
146002,1,1
146003,1,1
146004,1,1
146005,1,1
146006,1,1
146007,1,1
146008,1,1
146009,1,1
146010,1,1
146011,1,1
146012,1,1
146013,1,1
146014,1,1
146015,1,1
146016,1,1
