Timestamp,GazeEventType,Focus
27297,1,1
27298,1,1
27299,1,1
27300,1,1
27301,1,1
27302,1,1
27303,1,1
27304,1,1
27305,1,1
27306,1,1
27307,1,1
27308,0,1
27309,0,1
27310,0,1
27311,0,1
27312,0,1
27313,0,1
27314,1,1
27315,1,1
27316,1,1
27317,1,1
27318,1,1
27319,1,1
27320,1,1
27321,1,1
27322,1,1
27323,1,1
27324,1,1
27325,0,1
27326,0,1
27327,0,1
27328,0,1
27329,0,1
27330,0,1
27331,0,1
27332,0,1
27333,0,1
27334,0,1
27335,0,1
27336,0,1
27337,0,1
27338,0,1
27339,1,1
27340,1,1
27341,1,1
27342,1,1
27343,1,1
27344,1,1
27345,1,1
27346,1,1
27347,1,1
27348,1,1
27349,1,1
27350,1,1
27351,1,1
27352,1,1
27353,1,1
27354,1,1
27355,1,1
27356,1,1
27357,1,1
27358,1,1
27359,1,1
27360,1,1
27361,1,1
27362,0,1
27363,0,1
27364,0,1
27365,0,1
27366,0,1
27367,0,1
27368,0,1
27369,1,1
27370,1,1
27371,1,1
27372,1,1
27373,1,1
27374,1,1
27375,1,1
27376,1,1
27377,1,1
27378,1,1
27379,1,1
27380,1,1
27381,1,1
27382,1,1
27383,1,1
27384,1,1
27385,1,1
27386,1,1
27387,1,1
27388,1,1
27389,0,1
27390,0,1
27391,0,1
27392,1,1
27393,1,1
27394,1,1
27395,1,1
27396,1,1
27397,1,1
27398,1,1
27399,1,1
27400,1,1
27401,1,1
27402,1,1
27403,1,1
27404,1,1
27405,1,1
27406,1,1
27407,1,1
27408,1,1
27409,1,1
27410,1,1
27411,1,1
27412,1,1
27413,1,1
27414,1,1
27415,1,1
27416,0,1
27417,0,1
27418,0,1
27419,0,1
27420,0,1
27421,0,1
27422,0,1
27423,0,1
27424,0,1
27425,1,1
27426,1,1
27427,1,1
27428,1,1
27429,1,1
27430,1,1
27431,1,1
27432,1,1
27433,1,1
27434,1,1
27435,1,1
27436,1,1
27437,1,1
27438,1,1
27439,1,1
27440,1,1
27441,1,1
27442,1,1
27443,1,1
27444,1,1
27445,1,1
27446,1,1
27447,1,1
27448,1,1
27449,1,1
27450,1,1
27451,0,1
27452,0,1
27453,0,1
27454,0,1
27455,0,1
27456,1,1
27457,1,1
27458,1,1
27459,1,1
27460,1,1
27461,1,1
27462,1,1
27463,1,1
27464,1,1
27465,1,1
27466,1,1
27467,1,1
27468,1,1
27469,1,1
27470,1,1
27471,1,1
27472,1,1
27473,1,1
27474,1,1
27475,1,1
27476,1,1
27477,1,1
27478,1,1
27479,1,1
27480,0,1
27481,0,1
27482,0,1
27483,0,1
27484,0,1
27485,0,1
27486,0,1
27487,1,1
27488,1,1
27489,1,1
27490,1,1
27491,1,1
27492,1,1
27493,1,1
27494,1,1
27495,1,1
27496,1,1
27497,1,1
27498,1,1
27499,1,1
27500,1,1
27501,1,1
27502,1,1
27503,1,1
27504,1,1
27505,1,1
27506,1,1
27507,1,1
27508,0,1
27509,0,1
27510,0,1
27511,0,1
27512,0,1
27513,0,1
27514,0,1
27515,0,1
27516,0,1
27517,0,1
27518,0,1
27519,0,1
27520,1,1
27521,1,1
27522,1,1
27523,1,1
27524,1,1
27525,1,1
27526,1,1
27527,1,1
27528,1,1
27529,1,1
27530,1,1
27531,1,1
27532,1,1
27533,1,1
27534,1,1
27535,1,1
27536,1,1
27537,1,1
27538,1,1
27539,1,1
27540,1,1
27541,1,1
27542,1,1
27543,0,1
27544,0,1
27545,0,1
27546,0,1
27547,0,1
27548,0,1
27549,0,1
27550,0,1
27551,0,1
27552,0,1
27553,0,1
27554,0,1
27555,0,1
27556,0,1
27557,0,1
27558,0,1
27559,0,1
27560,0,1
27561,0,1
27562,0,1
27563,0,1
27564,0,1
27565,0,1
27566,0,1
27567,0,1
27568,0,1
27569,0,1
27570,0,1
