,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
87020,728.0,801.0,Fixation
87021,727.0,806.0,Fixation
87022,737.0,811.0,Fixation
87023,733.0,809.0,Fixation
87024,712.0,797.0,Fixation
87025,726.0,796.0,Fixation
87026,738.0,799.0,Fixation
87027,740.0,812.0,Fixation
87028,747.0,817.0,Fixation
87029,715.0,821.0,Fixation
87030,726.0,815.0,Fixation
87031,720.0,813.0,Fixation
87032,731.0,810.0,Fixation
87033,723.0,814.0,Fixation
87034,762.0,807.0,Saccade
87035,785.0,830.0,Saccade
87036,767.0,884.0,Saccade
87037,838.0,978.0,Saccade
87038,1026.0,1051.0,Saccade
87039,984.0,1101.0,Saccade
87040,1052.0,1122.0,Saccade
87041,1041.0,1127.0,Fixation
87042,1041.0,1123.0,Fixation
87043,988.0,1123.0,Fixation
87044,1061.0,1126.0,Fixation
87045,1061.0,1125.0,Fixation
87046,1056.0,1119.0,Fixation
87047,1049.0,1096.0,Fixation
87048,1049.0,1117.0,Fixation
87049,987.0,1095.0,Fixation
87050,1046.0,1128.0,Fixation
87051,1046.0,1103.0,Fixation
87052,1056.0,1103.0,Fixation
87053,1060.0,1104.0,Fixation
87054,1060.0,1109.0,Fixation
87055,1055.0,1118.0,Fixation
87056,1050.0,1113.0,Saccade
87057,1015.0,1100.0,Saccade
87058,1016.0,1100.0,Unclassified
87059,1014.0,1101.0,Saccade
87060,1029.0,1126.0,Saccade
87061,,,Saccade
87062,,1136.0,Unclassified
87063,,,Unclassified
87064,,,Unclassified
87065,,,Unclassified
87066,,,Unclassified
87067,,,Unclassified
87068,,,Unclassified
87069,,,Unclassified
87070,,,Unclassified
87071,,,Unclassified
87072,,,Unclassified
87073,,,Unclassified
87074,,1544.0,Unclassified
87075,,,Saccade
87076,,,Saccade
87077,,,Saccade
87078,,1532.0,Saccade
87079,,1573.0,Saccade
87080,,1576.0,Saccade
87081,,1585.0,Saccade
87082,1460.0,1594.0,Saccade
87083,1513.0,1596.0,Saccade
87084,1513.0,1606.0,Fixation
87085,1489.0,1605.0,Fixation
87086,1520.0,1604.0,Fixation
87087,1520.0,1600.0,Fixation
87088,1484.0,1597.0,Fixation
87089,1482.0,1598.0,Fixation
87090,1476.0,1599.0,Fixation
87091,1483.0,1603.0,Fixation
87092,1482.0,1603.0,Fixation
87093,1488.0,1601.0,Fixation
87094,1489.0,1605.0,Fixation
87095,1490.0,1603.0,Fixation
87096,1482.0,1604.0,Fixation
87097,1507.0,1600.0,Fixation
87098,1481.0,1602.0,Fixation
87099,1485.0,1598.0,Fixation
87100,1489.0,1589.0,Fixation
87101,1466.0,1577.0,Saccade
87102,1427.0,1523.0,Saccade
87103,1347.0,1395.0,Saccade
87104,1272.0,1380.0,Saccade
87105,1281.0,1358.0,Fixation
87106,1284.0,1356.0,Fixation
87107,1237.0,1352.0,Fixation
87108,1239.0,1348.0,Fixation
87109,1275.0,1349.0,Fixation
87110,1230.0,1348.0,Fixation
87111,1239.0,1348.0,Fixation
87112,1242.0,1351.0,Fixation
87113,1290.0,1351.0,Fixation
87114,1290.0,1358.0,Fixation
87115,1290.0,1352.0,Fixation
87116,1293.0,1353.0,Fixation
87117,1293.0,1343.0,Fixation
87118,1253.0,1342.0,Fixation
87119,1254.0,1340.0,Fixation
87120,1253.0,1330.0,Fixation
87121,1245.0,1330.0,Fixation
87122,1243.0,1331.0,Fixation
87123,1241.0,1377.0,Fixation
87124,1290.0,1384.0,Fixation
87125,1253.0,1385.0,Fixation
87126,1252.0,1332.0,Fixation
87127,1242.0,1329.0,Fixation
87128,1245.0,1349.0,Fixation
87129,1260.0,1347.0,Fixation
87130,1247.0,1345.0,Fixation
87131,1246.0,1347.0,Fixation
87132,1248.0,1347.0,Fixation
87133,1252.0,1349.0,Fixation
87134,1286.0,1348.0,Fixation
87135,1286.0,1351.0,Fixation
87136,1242.0,1344.0,Fixation
87137,1244.0,1343.0,Fixation
87138,1251.0,1340.0,Fixation
87139,1261.0,1339.0,Fixation
87140,1272.0,1340.0,Fixation
87141,1272.0,1338.0,Fixation
87142,1241.0,1338.0,Saccade
87143,1215.0,1310.0,Saccade
87144,1158.0,1266.0,Saccade
87145,1080.0,1155.0,Saccade
87146,1014.0,1076.0,Saccade
87147,1014.0,1017.0,Saccade
87148,947.0,1019.0,Saccade
87149,961.0,1029.0,Fixation
87150,961.0,1029.0,Fixation
87151,963.0,1031.0,Fixation
87152,976.0,1032.0,Fixation
87153,976.0,1032.0,Fixation
87154,984.0,1029.0,Fixation
87155,992.0,1039.0,Fixation
87156,992.0,1039.0,Fixation
87157,994.0,1031.0,Saccade
87158,946.0,1031.0,Fixation
87159,941.0,1043.0,Fixation
87160,938.0,1025.0,Fixation
87161,932.0,1026.0,Fixation
87162,935.0,1032.0,Fixation
87163,931.0,1043.0,Fixation
87164,944.0,1047.0,Fixation
87165,950.0,1028.0,Fixation
87166,999.0,1035.0,Fixation
87167,1001.0,1033.0,Fixation
87168,1000.0,1030.0,Fixation
87169,944.0,1019.0,Fixation
87170,956.0,1022.0,Fixation
87171,969.0,1025.0,Fixation
87172,949.0,1026.0,Fixation
87173,948.0,1028.0,Fixation
87174,950.0,1032.0,Fixation
87175,947.0,1041.0,Fixation
87176,938.0,1041.0,Fixation
87177,929.0,1025.0,Saccade
87178,889.0,963.0,Saccade
87179,831.0,894.0,Saccade
87180,806.0,855.0,Saccade
87181,783.0,858.0,Fixation
87182,781.0,860.0,Fixation
87183,788.0,871.0,Fixation
87184,793.0,868.0,Fixation
87185,796.0,864.0,Fixation
87186,801.0,866.0,Fixation
87187,801.0,869.0,Fixation
87188,796.0,877.0,Fixation
87189,787.0,900.0,Fixation
87190,792.0,872.0,Fixation
87191,800.0,897.0,Fixation
87192,807.0,873.0,Fixation
87193,808.0,877.0,Fixation
87194,845.0,871.0,Fixation
87195,845.0,869.0,Fixation
87196,839.0,865.0,Fixation
87197,833.0,900.0,Fixation
87198,833.0,889.0,Fixation
87199,801.0,889.0,Fixation
87200,798.0,884.0,Fixation
87201,795.0,874.0,Fixation
87202,787.0,873.0,Fixation
87203,844.0,880.0,Fixation
87204,846.0,881.0,Fixation
87205,809.0,877.0,Fixation
87206,794.0,885.0,Fixation
87207,796.0,895.0,Fixation
87208,799.0,897.0,Saccade
87209,846.0,897.0,Unclassified
87210,846.0,896.0,Unclassified
87211,841.0,892.0,Unclassified
87212,802.0,899.0,Unclassified
87213,838.0,900.0,Unclassified
87214,837.0,899.0,Unclassified
87215,849.0,900.0,Unclassified
87216,850.0,902.0,Saccade
87217,780.0,868.0,Saccade
87218,735.0,801.0,Saccade
87219,655.0,694.0,Saccade
87220,551.0,532.0,Saccade
87221,499.0,522.0,Saccade
87222,,478.0,Saccade
87223,450.0,505.0,Fixation
87224,426.0,510.0,Fixation
87225,429.0,512.0,Fixation
87226,446.0,516.0,Fixation
87227,408.0,524.0,Fixation
87228,,535.0,Fixation
87229,402.0,538.0,Fixation
87230,444.0,535.0,Fixation
87231,,535.0,Fixation
87232,443.0,532.0,Fixation
87233,465.0,536.0,Fixation
87234,,542.0,Fixation
87235,472.0,541.0,Fixation
87236,483.0,548.0,Fixation
87237,464.0,550.0,Fixation
87238,467.0,552.0,Fixation
87239,475.0,549.0,Fixation
87240,,552.0,Fixation
87241,507.0,553.0,Fixation
87242,464.0,575.0,Fixation
87243,,560.0,Fixation
87244,473.0,549.0,Fixation
87245,490.0,555.0,Fixation
87246,,558.0,Fixation
87247,485.0,556.0,Fixation
87248,507.0,545.0,Fixation
87249,,546.0,Fixation
87250,494.0,559.0,Fixation
87251,439.0,562.0,Fixation
87252,402.0,565.0,Fixation
87253,404.0,583.0,Saccade
87254,504.0,593.0,Saccade
87255,504.0,670.0,Saccade
87256,546.0,721.0,Saccade
87257,707.0,736.0,Saccade
87258,706.0,756.0,Unclassified
87259,712.0,749.0,Saccade
87260,442.0,749.0,Saccade
87261,447.0,749.0,Unclassified
87262,452.0,752.0,Saccade
87263,653.0,740.0,Saccade
87264,670.0,721.0,Saccade
87265,746.0,699.0,Saccade
87266,595.0,747.0,Unclassified
87267,,,Unclassified
87268,,,Unclassified
87269,,,Unclassified
87270,,,Unclassified
87271,,,Unclassified
87272,,,Unclassified
87273,,,Unclassified
87274,,,Unclassified
87275,,,Unclassified
87276,,,Unclassified
87277,,,Unclassified
87278,,,Unclassified
87279,,,Unclassified
87280,,,Unclassified
87281,,,Unclassified
87282,,,Unclassified
87283,,,Unclassified
87284,,,Unclassified
87285,,,Unclassified
87286,,,Unclassified
87287,,,Unclassified
87288,,,Unclassified
87289,,1798.0,Unclassified
87290,,1754.0,Saccade
87291,,,Saccade
87292,1594.0,1731.0,Saccade
87293,1603.0,1732.0,Saccade
87294,1582.0,1699.0,Saccade
87295,1600.0,1718.0,Saccade
87296,1613.0,1718.0,Saccade
87297,1621.0,1718.0,Saccade
87298,1620.0,,Fixation
87299,1652.0,1722.0,Fixation
87300,1652.0,1738.0,Fixation
87301,1668.0,1750.0,Fixation
87302,1648.0,1754.0,Fixation
87303,1659.0,1743.0,Fixation
87304,1664.0,1736.0,Fixation
87305,1676.0,1742.0,Fixation
