,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
170066,,,Unclassified
170067,,,Unclassified
170068,,,Unclassified
170069,,,Unclassified
170070,,,Unclassified
170071,,,Unclassified
170072,,,Unclassified
170073,,,Unclassified
170074,,,Unclassified
170075,,,Unclassified
170076,,,Unclassified
170077,,,Unclassified
170078,,,Unclassified
170079,,,Unclassified
170080,,,Unclassified
170081,,,Unclassified
170082,,1716.0,Unclassified
170083,,,Saccade
170084,,1774.0,Saccade
170085,,1926.0,Saccade
170086,1736.0,1877.0,Saccade
170087,1789.0,1889.0,Saccade
170088,1762.0,1906.0,Unclassified
170089,1784.0,1897.0,Saccade
170090,1787.0,1904.0,Saccade
170091,1791.0,1914.0,Saccade
170092,1809.0,1914.0,Saccade
170093,1807.0,1932.0,Fixation
170094,1824.0,1929.0,Fixation
170095,1821.0,1929.0,Fixation
170096,1822.0,1916.0,Fixation
170097,1808.0,1886.0,Fixation
170098,1809.0,1891.0,Fixation
170099,1817.0,1887.0,Fixation
170100,1817.0,1908.0,Fixation
170101,1805.0,1908.0,Fixation
170102,1807.0,1906.0,Fixation
170103,1800.0,1910.0,Fixation
170104,1801.0,1904.0,Fixation
170105,1794.0,1922.0,Fixation
170106,1802.0,1924.0,Fixation
170107,1795.0,,Fixation
170108,1813.0,1909.0,Fixation
170109,1812.0,1903.0,Fixation
170110,1839.0,,Saccade
170111,1778.0,1885.0,Saccade
170112,1683.0,1804.0,Saccade
170113,1540.0,1728.0,Saccade
170114,1317.0,1501.0,Saccade
170115,1116.0,1249.0,Saccade
170116,887.0,991.0,Saccade
170117,886.0,1009.0,Unclassified
170118,861.0,1018.0,Unclassified
170119,870.0,1035.0,Saccade
170120,929.0,1057.0,Saccade
170121,929.0,1057.0,Fixation
170122,909.0,1053.0,Fixation
170123,911.0,1053.0,Fixation
170124,908.0,1054.0,Fixation
170125,909.0,1056.0,Fixation
170126,904.0,1051.0,Fixation
170127,890.0,1037.0,Fixation
170128,893.0,1047.0,Fixation
170129,897.0,1051.0,Fixation
170130,901.0,1050.0,Fixation
170131,894.0,1049.0,Fixation
170132,897.0,1052.0,Fixation
170133,898.0,1054.0,Fixation
170134,894.0,1061.0,Fixation
170135,927.0,1061.0,Fixation
170136,927.0,1042.0,Fixation
170137,896.0,1044.0,Fixation
170138,906.0,1040.0,Fixation
170139,916.0,1043.0,Fixation
170140,937.0,1035.0,Fixation
170141,900.0,1047.0,Fixation
170142,907.0,1042.0,Fixation
170143,914.0,1053.0,Fixation
170144,953.0,1051.0,Fixation
170145,953.0,1052.0,Fixation
170146,952.0,1041.0,Fixation
170147,906.0,1042.0,Fixation
170148,914.0,1047.0,Fixation
170149,904.0,1051.0,Fixation
170150,906.0,1045.0,Fixation
170151,914.0,1051.0,Fixation
170152,922.0,1053.0,Fixation
170153,920.0,1054.0,Fixation
170154,916.0,1046.0,Fixation
170155,910.0,1053.0,Fixation
170156,911.0,1049.0,Fixation
170157,912.0,1055.0,Fixation
170158,921.0,1066.0,Fixation
170159,923.0,1044.0,Fixation
